time,LUPA_gyr_x,LUPA_gyr_y,LUPA_gyr_z,LUPA_acc_x,LUPA_acc_y,LUPA_acc_z,LUPA_mag_x,LUPA_mag_y,LUPA_mag_z
186.5,-4.33349609375,1.03759765625,3.23486328125,0.4467909787285989,-0.7049775688955351,-0.5184484389782403,10.3125,35.3125,9.375
187.0,-1.28173828125,-0.8544921875,-0.48828125,0.4570451979125339,-0.6939909054841762,-0.5216223639637441,9.6875,35.0,8.4375
187.5,1.52587890625,-1.15966796875,1.953125,0.4727927488021485,-0.7146214178899503,-0.5103915524765771,10.0,34.3125,8.9375
188.0,-0.18310546875,-0.06103515625,-0.1220703125,0.4572893459883419,-0.695455793939024,-0.5232093264564959,9.6875,35.6875,11.125
188.5,-0.244140625,-0.18310546875,-0.42724609375,0.456678975798822,-0.6805627613147374,-0.5291909543137913,7.625,35.3125,8.0625
189.0,0.54931640625,-0.1220703125,0.18310546875,0.4539933469649342,-0.6921597949156163,-0.5308999908444472,10.3125,35.6875,9.375
189.5,0.06103515625,-0.42724609375,0.244140625,0.4555803094576861,-0.6888637958922086,-0.5282143620105594,10.0,35.3125,6.25
190.0,0.48828125,0.06103515625,0.244140625,0.455946531571398,-0.6902066103091525,-0.5249183629871517,10.6875,33.9375,7.625
190.5,0.1220703125,0.1220703125,0.48828125,0.4571672719504379,-0.6930143131809442,-0.5265053254799036,9.0,35.0,11.125
191.0,0.18310546875,-0.18310546875,0.1220703125,0.4552140873439741,-0.6941129795220802,-0.5278481398968474,17.75,32.8125,0.4375
191.5,16.9677734375,0.42724609375,-1.0986328125,0.4680318613238929,-0.7121799371318704,-0.5147862178411207,20.75,32.4375,-2.1875
192.0,6.40869140625,-15.93017578125,65.24658203125,0.020752586443678,-0.7492904446546831,-0.4282357249671926,-11.1875,30.6875,13.4375
192.5,-55.419921875,5.79833984375,-158.99658203125,0.3227637562181463,-0.6541947691274758,-0.641010773033845,-6.8125,32.4375,14.25
193.0,-11.77978515625,13.3056640625,-22.8271484375,0.9292275765251624,-0.2652668843653676,-0.5597094637897885,19.125,33.5625,4.9375
193.5,32.5927734375,-71.59423828125,86.7919921875,0.7420880764183477,-0.434705648976104,-0.6772667622913296,13.0625,35.0,10.75
194.0,18.61572265625,2.13623046875,32.53173828125,0.0518814661091952,-0.6748252815332499,-0.5921811578722496,-7.5,32.8125,12.5
194.5,-24.71923828125,25.146484375,-95.8251953125,0.4624164555803094,-0.6071962645344401,-0.674336985381634,-12.875,28.875,14.25
195.0,24.7802734375,24.23095703125,-31.25,0.8403576769310587,-0.2523270363475448,-0.576189458906827,9.3125,30.3125,16.4375
195.5,-0.48828125,-16.66259765625,16.29638671875,0.8716086306344798,-0.1684621723075045,-0.5776543473616749,15.0625,31.375,18.25
196.0,-8.48388671875,-46.630859375,77.45361328125,0.2855311746574297,-0.3678090762047181,-0.7690664387951293,9.3125,33.9375,12.0625
196.5,5.67626953125,27.9541015625,-51.20849609375,0.3610950041199988,-0.620014038514359,-0.9160435804315316,9.6875,31.375,13.8125
197.0,-3.662109375,0.67138671875,5.2490234375,0.4599749748222297,-0.5479903561510056,-0.6794640949736015,9.6875,33.5625,14.25
197.5,-2.86865234375,-1.52587890625,-0.06103515625,0.4470351268044069,-0.5377361369670706,-0.7004608294930875,9.6875,31.375,16.4375
198.0,-2.3193359375,-0.18310546875,-0.1220703125,0.4436170537430952,-0.5421308023316141,-0.706686605426191,9.6875,32.4375,16.4375
198.5,-1.46484375,-0.48828125,0.06103515625,0.4426404614398633,-0.5254066591387676,-0.7036347544785913,10.0,35.3125,13.8125
199.0,-0.06103515625,-0.42724609375,0.18310546875,0.4414197210608234,-0.5298013245033113,-0.7031464583269753,-10.1875,29.9375,12.9375
199.5,-42.90771484375,23.37646484375,-56.884765625,0.5631275368511002,-0.1909237952818384,-0.6010925626392407,18.75,31.375,6.25
200.0,-10.986328125,-47.91259765625,56.82373046875,0.8775902584917753,-0.3139744254890591,-0.6394238105410932,24.125,31.75,1.8125
200.5,45.2880859375,-41.9921875,84.9609375,0.0109866634113589,-0.6563921018097476,-0.6572466200750755,-4.4375,33.9375,12.5
201.0,-11.77978515625,25.20751953125,-60.60791015625,-0.0887478255561998,-0.5938901944029054,-0.5620288705099643,-13.5625,26.6875,16.0
201.5,0.42724609375,35.400390625,-96.13037109375,0.868923001800592,-0.4193243202002014,-0.6256294442579424,0.5625,28.125,26.6875
202.0,-2.3193359375,-103.69873046875,-16.7236328125,0.935331278420362,-0.0162358470412305,-0.8495132297738578,-9.1875,27.4375,20.0
202.5,8.60595703125,16.845703125,6.8359375,0.0676290169988097,-0.0915555284279915,-0.8105716116824855,-4.4375,33.9375,18.25
203.0,-49.1943359375,46.81396484375,56.0302734375,0.7593005157628101,0.0191656239509262,-0.7743156224250007,6.0,38.25,13.4375
203.5,62.68310546875,-25.146484375,44.73876953125,0.7354960783715323,-0.4569231238746299,-0.7890865810113834,7.625,35.0,12.0625
204.0,-23.681640625,-7.38525390625,8.6669921875,0.5362712485122226,-0.5851008636738182,-0.5494552446058535,8.6875,35.0,15.1875
204.5,-3.90625,-1.52587890625,1.3427734375,0.4723044526505325,-0.5720389416180913,-0.631122775963622,6.9375,34.6875,12.0625
205.0,-5.92041015625,-7.4462890625,-6.53076171875,0.4699850459303568,-0.5372478408154546,-0.684835352641377,10.3125,35.0,7.625
205.5,0.79345703125,-2.13623046875,1.15966796875,0.456190679647206,-0.5257728812524797,-0.7050996429334391,10.6875,32.4375,9.375
206.0,16.66259765625,24.84130859375,13.24462890625,0.4754783776360362,-0.6100039674062319,-0.5355388042847987,6.3125,35.6875,12.5
206.5,0.18310546875,-1.64794921875,-0.244140625,0.4716940824610126,-0.7031464583269753,-0.521011993774224,2.9375,35.3125,16.4375
207.0,-1.220703125,3.41796875,-25.93994140625,0.4503311258278146,-0.5793633838923307,-0.6766563921018097,4.625,32.8125,13.8125
207.5,-1.64794921875,-1.5869140625,0.8544921875,0.5595873897518845,-0.4181035798211615,-0.6792199468977935,2.875,31.75,13.8125
208.0,0.06103515625,-2.197265625,4.08935546875,0.4906155583361308,-0.5020905178991059,-0.6720175786614582,0.5625,32.4375,11.625
208.5,4.39453125,2.8076171875,-11.962890625,0.5306558427686392,-0.4874416333506272,-0.673970763267922,2.25,32.8125,15.625
209.0,-0.3662109375,-0.732421875,-0.3662109375,0.5373699148533586,-0.4818262276070437,-0.6699423200170904,2.875,36.0625,9.8125
209.5,4.8828125,1.64794921875,1.953125,0.5645924253059481,-0.5045319986571856,-0.6859340189825129,4.25,35.3125,11.625
210.0,3.23486328125,1.52587890625,-1.5869140625,0.5313882869960631,-0.478530228583636,-0.7016815698721275,0.1875,35.0,12.0625
210.5,0.91552734375,2.44140625,0.1220703125,0.5456709494308298,-0.4663228247932371,-0.6797082430494095,2.875,33.5625,12.5
211.0,-1.52587890625,-1.03759765625,0.0,0.5553147984252449,-0.4613177892391735,-0.6725058748130741,2.875,33.9375,12.5
211.5,-0.1220703125,-1.89208984375,0.0,0.5526291695913571,-0.4817041535691397,-0.6831263161107212,1.9375,36.0625,12.5
212.0,1.5869140625,0.91552734375,0.3662109375,0.5468916898098697,-0.4776757103183081,-0.6801965392010254,1.5625,35.6875,10.75
212.5,0.732421875,0.54931640625,0.1220703125,0.543107394634846,-0.4682760093997009,-0.6722617267372661,3.25,32.4375,13.8125
213.0,-2.50244140625,0.9765625,1.220703125,0.5195471053193762,-0.4774315622425,-0.6767784661397137,3.9375,34.3125,15.625
213.5,-1.40380859375,1.3427734375,1.708984375,0.5256508072145757,-0.4815820795312357,-0.6759239478743858,3.5625,37.1875,9.8125
214.0,-1.0986328125,-1.953125,-0.6103515625,0.5289468062379833,-0.4621723075045015,-0.6828821680349132,3.25,36.8125,12.0625
214.5,2.62451171875,-0.18310546875,-1.220703125,0.5254066591387676,-0.4939115573595385,-0.6981414227729118,0.875,30.6875,14.75
215.0,-5.79833984375,0.732421875,-1.03759765625,0.5204016235847041,-0.488662373729667,-0.6725058748130741,2.25,35.6875,12.0625
215.5,-0.1220703125,-1.0986328125,-0.732421875,0.5204016235847041,-0.4935453352458266,-0.6751915036469619,3.25,35.3125,13.8125
216.0,1.52587890625,-1.40380859375,3.7841796875,0.521134067812128,-0.4824365977965636,-0.6576128421887875,2.25,35.3125,14.75
216.5,-2.685546875,-0.30517578125,-0.8544921875,0.5315103610339671,-0.4940336313974425,-0.6894741660817285,3.25,34.3125,12.0625
217.0,2.99072265625,1.64794921875,0.1220703125,0.5233314004943999,-0.4864650410473952,-0.684469130527665,2.9375,34.3125,12.5
217.5,1.708984375,0.6103515625,-1.03759765625,0.5293130283516954,-0.4976958525345622,-0.684835352641377,2.9375,33.1875,14.75
218.0,5.126953125,1.64794921875,-2.197265625,0.521866512039552,-0.5008697775200659,-0.7005829035309915,2.25,35.6875,13.8125
218.5,-0.6103515625,-0.18310546875,-0.1220703125,0.5250404370250557,-0.4941557054353465,-0.673360393078402,3.25,31.75,13.4375
219.0,-1.0986328125,2.8076171875,-3.2958984375,0.5461592455824458,-0.5019684438612018,-0.6915494247260964,2.625,33.1875,14.75
219.5,3.90625,-1.708984375,-0.42724609375,0.5140537736136968,-0.4924466689046907,-0.6993621631519517,2.25,35.3125,12.0625
220.0,-0.1220703125,0.91552734375,-3.23486328125,0.5304116946928312,-0.499526963103122,-0.6804406872768334,2.875,32.4375,12.5
220.5,0.3662109375,-1.3427734375,1.0986328125,0.5315103610339671,-0.5062410351878415,-0.7040009765923032,3.25,34.6875,14.75
221.0,1.708984375,-0.9765625,-1.220703125,0.5299233985412153,-0.4478896450697348,-0.6450392162846766,5.3125,34.6875,12.5
221.5,6.8359375,0.30517578125,2.86865234375,0.5162511062959685,-0.4754783776360362,-0.6997283852656636,-8.5,31.0625,4.9375
222.0,-28.4423828125,-81.60400390625,22.76611328125,0.565202795495468,-0.6429639576403089,-0.9398480178228096,8.6875,33.1875,16.875
222.5,20.8740234375,150.08544921875,-79.04052734375,0.8175298318430128,-0.5830256050294503,-0.7295144505142369,2.625,35.6875,12.9375
223.0,-18.24951171875,-122.802734375,75.5615234375,0.5191808832056642,-0.358043153172399,-0.6642048402356029,6.0,35.6875,13.4375
223.5,11.8408203125,21.42333984375,-25.57373046875,0.5830256050294503,-0.6439405499435408,-0.8728293710135197,2.625,33.9375,15.1875
224.0,-5.37109375,-1.52587890625,2.74658203125,0.5294351023895993,-0.5072176274910734,-0.6808069093905453,4.25,33.1875,9.8125
224.5,0.79345703125,0.244140625,0.67138671875,0.5197912533951842,-0.4759666737876522,-0.6867885372478408,4.25,34.6875,10.3125
225.0,1.708984375,0.244140625,1.03759765625,0.5341959898678549,-0.5077059236426893,-0.6893520920438245,3.9375,33.5625,10.75
225.5,-0.18310546875,-1.77001953125,7.32421875,0.5118564409314249,-0.4963530381176183,-0.673238319040498,6.625,32.8125,14.25
226.0,10.7421875,-1.220703125,-4.94384765625,0.5164952543717765,-0.5427411725211341,-0.6935026093325602,4.9375,34.3125,13.8125
226.5,3.2958984375,-2.38037109375,0.244140625,0.5258949552903837,-0.5215002899258401,-0.685689870906705,3.25,34.3125,15.1875
227.0,3.72314453125,0.54931640625,-3.662109375,0.5199133274330882,-0.50038148136845,-0.6776329844050416,5.3125,33.9375,13.4375
227.5,-3.173828125,0.79345703125,3.47900390625,0.4965971861934263,-0.5042878505813776,-0.6675008392590106,4.25,34.6875,14.75
228.0,-7.87353515625,-1.8310546875,7.080078125,0.5048982207708975,-0.4729148228400525,-0.6211127048554949,4.9375,34.3125,11.625
228.5,0.0,-1.5869140625,-0.244140625,0.5310220648823512,-0.4946440015869625,-0.6557817316202277,3.25,33.1875,14.25
229.0,5.55419921875,4.5166015625,2.62451171875,0.499893185216834,-0.5172276985992004,-0.6772667622913296,3.9375,37.5625,11.625
229.5,-3.90625,-0.732421875,1.5869140625,0.521988586077456,-0.5094149601733451,-0.641132847071749,2.875,32.8125,12.0625
230.0,-4.5166015625,-1.77001953125,1.0986328125,0.5533616138187811,-0.5102694784386731,-0.6259956663716544,2.9375,35.0,12.5
230.5,-1.52587890625,2.62451171875,-2.5634765625,0.5816827906125065,-0.5062410351878415,-0.6113467818231757,1.9375,33.9375,12.5
231.0,-0.79345703125,0.06103515625,-0.67138671875,0.5488448744163335,-0.4882961516159551,-0.6559038056581317,3.9375,35.6875,15.1875
231.5,0.06103515625,-0.54931640625,0.244140625,0.5599536118655964,-0.4882961516159551,-0.6546830652790918,3.25,33.9375,12.9375
232.0,-0.06103515625,0.18310546875,0.1220703125,0.5583666493728446,-0.4847560045167394,-0.6537064729758598,1.9375,35.3125,10.3125
232.5,0.1220703125,-0.1220703125,0.244140625,0.5571459089938048,-0.4876857814264351,-0.6554155095065157,3.5625,33.5625,16.0
233.0,-0.244140625,-0.42724609375,0.0,0.5598315378276925,-0.4807275612659077,-0.6554155095065157,3.25,32.4375,12.5
233.5,-0.06103515625,-0.244140625,0.1220703125,0.5611743522446364,-0.4831690420239875,-0.6549272133548998,1.5625,34.6875,11.625
234.0,0.244140625,-0.1220703125,0.3662109375,0.5601977599414044,-0.4801171910763878,-0.6579790643024994,1.25,34.3125,12.0625
234.5,-0.06103515625,-0.30517578125,0.0,0.5588549455244606,-0.4815820795312357,-0.6591998046815394,3.5625,34.6875,17.3125
235.0,0.54931640625,0.3662109375,-0.6103515625,0.554094058046205,-0.4798730430005798,-0.6584673604541155,17.375,33.1875,4.9375
235.5,0.06103515625,-0.18310546875,0.1220703125,0.5558030945768608,-0.4900051881466109,-0.6612750633259071,24.125,28.125,3.125
236.0,16.4794921875,-75.439453125,70.1904296875,0.227546006653035,-0.5826593829157384,-0.7676015503402813,-5.4375,34.6875,8.0625
236.5,10.7421875,-6.16455078125,5.859375,-0.3017670216986602,-0.620136112552263,-0.5843684194463943,-16.9375,27.75,6.6875
237.0,-43.212890625,92.529296875,-176.57470703125,0.7016815698721275,-0.6456495864741966,-0.7693105868709372,3.25,28.875,24.4375
237.5,-13.18359375,8.056640625,10.7421875,0.9439985351115452,-0.1601611377300332,-0.4222540971098971,11.0,29.1875,20.4375
238.0,10.43701171875,-147.216796875,16.29638671875,0.4600970488601337,0.0023194067201757,-0.6809289834284493,-4.75,33.9375,15.625
238.5,14.404296875,31.79931640625,-13.12255859375,-0.3294778283028657,-0.3219092379528184,-0.9043244727927487,21.4375,31.4375,7.1875
239.0,8.1787109375,104.98046875,-20.01953125,0.6067079683828241,-0.0777611621448408,-0.6830042420728172,25.875,31.375,0.0625
239.5,41.44287109375,-80.50537109375,115.1123046875,0.303964354380932,-0.6371044038209174,-0.9035920285653248,-14.625,26.6875,15.1875
240.0,-7.2021484375,-5.4931640625,-17.76123046875,-0.3713492233039338,-0.5520187994018372,-0.6007263405255288,-8.125,33.9375,12.5
240.5,-96.5576171875,64.88037109375,-185.24169921875,0.6490676595355083,-0.3509628589739677,-0.8540299691763055,16.0625,32.0625,15.625
241.0,-33.0810546875,-43.212890625,85.693359375,0.8413342692342906,-0.1468550675984984,-0.7574694051942503,12.6875,28.5,18.25
241.5,-47.79052734375,-37.17041015625,109.92431640625,0.39112521744438,-0.4472792748802148,-0.7375713370159002,22.125,24.5,22.25
242.0,-28.3203125,10.25390625,8.056640625,0.4270149845881527,-0.4839014862514115,-0.7044892727439191,19.125,26.6875,22.6875
242.5,-53.3447265625,-94.42138671875,27.40478515625,0.1604052858058412,-0.2314523758659627,-0.8536637470625935,9.6875,28.5,22.6875
243.0,6.89697265625,39.85595703125,-9.1552734375,-0.0924100466933195,-0.2989593188268685,-0.881252479628895,11.3125,29.1875,21.75
243.5,19.775390625,11.5966796875,-17.08984375,0.4006469924008911,-0.3962523270363475,-0.9054231391338848,11.0,28.5,23.125
244.0,7.50732421875,1.220703125,3.7841796875,0.402233954893643,-0.3973509933774834,-0.8205816827906125,10.3125,28.125,19.5625
244.5,0.3662109375,-0.18310546875,-0.42724609375,0.3990600299081392,-0.3969847712637714,-0.8114261299478134,10.3125,28.875,20.0
245.0,-0.30517578125,0.06103515625,0.18310546875,0.3919797357097079,-0.3986938077944273,-0.815210425122837,9.6875,30.6875,19.5625
245.5,-0.244140625,0.06103515625,-0.42724609375,0.3935666982024598,-0.4040650654622028,-0.8121585741752373,11.6875,28.5,22.25
246.0,-0.79345703125,-0.42724609375,-0.30517578125,0.3950315866573076,-0.3973509933774834,-0.8089846491897336,11.3125,28.125,22.25
246.5,0.30517578125,-0.3662109375,0.42724609375,0.391369365520188,-0.402233954893643,-0.815698721274453,10.3125,27.0625,16.875
247.0,0.18310546875,-0.30517578125,0.0,0.3897824030274361,-0.3971068453016754,-0.8146000549333171,10.3125,28.5,23.625
247.5,0.244140625,0.1220703125,-0.1220703125,0.3897824030274361,-0.3963744010742515,-0.8178960539567247,10.3125,31.0625,23.625
248.0,0.0,0.0,0.18310546875,0.3903927732169561,-0.3953978087710196,-0.815820795312357,10.6875,27.75,23.125
248.5,0.3662109375,-0.244140625,0.06103515625,0.3853877376628925,-0.3958861049226356,-0.8132572405163732,11.0,28.5,25.375
249.0,0.18310546875,-0.244140625,0.244140625,0.3870967741935484,-0.3986938077944273,-0.8191167943357647,12.6875,28.5,19.5625
249.5,-0.244140625,0.0,-0.1220703125,0.3900265511032441,-0.4033326212347788,-0.8177739799188207,8.6875,33.5625,20.0
250.0,4.5166015625,-3.35693359375,-1.77001953125,0.380016479995117,-0.3880733664967803,-0.8146000549333171,5.625,31.375,20.0
250.5,7.75146484375,-9.94873046875,-22.27783203125,0.423352763451033,-0.4172490615558336,-0.7990966521195105,6.9375,32.8125,19.125
251.0,2.25830078125,0.42724609375,-5.55419921875,0.4382457960753196,-0.3950315866573076,-0.8070314645832698,5.3125,30.6875,16.875
251.5,-0.79345703125,1.953125,-1.52587890625,0.4603411969359416,-0.3730582598345897,-0.8133793145542771,6.9375,32.8125,18.625
252.0,0.732421875,0.30517578125,-0.244140625,0.4438612018189031,-0.3763542588579974,-0.7992187261574145,6.3125,32.4375,18.25
252.5,1.15966796875,0.30517578125,-0.42724609375,0.4463026825769829,-0.3814813684499649,-0.793603320413831,8.0,28.125,22.6875
253.0,-0.18310546875,-0.18310546875,0.06103515625,0.445692312387463,-0.3784295175023652,-0.7921384319589831,6.625,30.6875,17.3125
253.5,-0.30517578125,0.54931640625,0.18310546875,0.4544816431165502,-0.380260628070925,-0.793603320413831,7.3125,31.75,19.5625
254.0,-17.15087890625,-5.06591796875,2.8076171875,0.4246955778679769,-0.369273964659566,-0.7593005157628101,6.625,31.75,21.3125
254.5,0.6103515625,0.0,-0.06103515625,0.4500869777520065,-0.3986938077944273,-0.7964110232856227,9.0,30.3125,16.0
255.0,0.1220703125,0.06103515625,0.244140625,0.4497207556382946,-0.3901486251411481,-0.7903073213904233,5.625,32.8125,17.3125
255.5,0.42724609375,-0.1220703125,0.3662109375,0.4497207556382946,-0.3856318857387005,-0.7887203588976714,5.3125,30.6875,22.25
256.0,0.244140625,-0.1220703125,0.0,0.445692312387463,-0.3874629963072603,-0.7920163579210792,6.625,33.9375,19.125
256.5,0.8544921875,-0.06103515625,0.30517578125,0.4430066835535752,-0.391369365520188,-0.7922605059968871,6.0,33.9375,19.125
257.0,-0.48828125,-0.244140625,0.1220703125,0.4445936460463271,-0.3870967741935484,-0.7889645069734794,6.9375,31.75,16.0
257.5,4.5166015625,0.3662109375,-1.3427734375,0.4698629718924528,-0.412732322153386,-0.7846919156468398,7.3125,32.8125,15.625
258.0,3.7841796875,1.708984375,1.77001953125,0.4492324594866786,-0.4206671346171453,-0.772118289742729,7.3125,32.4375,20.0
258.5,-2.62451171875,-2.0751953125,-1.3427734375,0.4589983825189977,-0.4279915768913846,-0.7777336954863124,6.0,31.0625,18.25
259.0,-2.86865234375,0.18310546875,2.3193359375,0.4691305276650288,-0.4307992797631764,-0.7550279244361705,5.625,31.375,16.0
259.5,1.03759765625,-0.3662109375,-5.37109375,0.4394665364543595,-0.4151738029114658,-0.782006286812952,3.5625,32.8125,16.875
260.0,2.01416015625,0.244140625,0.8544921875,0.4620502334665975,-0.4311655018768883,-0.7696768089846492,6.3125,32.4375,17.8125
260.5,-1.46484375,-3.2958984375,-7.568359375,0.4803613391521958,-0.380016479995117,-0.7553941465498825,6.3125,31.375,18.25
261.0,-3.23486328125,-2.25830078125,2.13623046875,0.4675435651722769,-0.401623584704123,-0.7793206579790644,4.9375,33.1875,20.0
261.5,-0.67138671875,0.06103515625,0.42724609375,0.4615619373149815,-0.3872188482314523,-0.7798089541306803,6.625,30.3125,21.75
262.0,-1.3427734375,-0.18310546875,0.79345703125,0.467787713248085,-0.3914914395580919,-0.771141697439497,5.625,32.0625,17.8125
262.5,0.48828125,0.0,0.0,0.466811120944853,-0.3955198828089236,-0.7790765099032563,4.625,31.375,17.3125
263.0,0.732421875,-0.1220703125,-0.06103515625,0.4651020844141972,-0.3939329203161718,-0.7815179906613361,6.0,32.0625,17.8125
263.5,0.18310546875,-0.244140625,0.42724609375,0.467421491134373,-0.3942991424298837,-0.7743156224250007,6.0,31.375,19.5625
264.0,0.42724609375,-0.18310546875,0.1220703125,0.467055269020661,-0.3934446241645558,-0.7811517685476241,6.3125,34.3125,17.8125
264.5,0.0,-0.30517578125,0.18310546875,0.4596087527085177,-0.3938108462782678,-0.7776116214484085,6.625,34.3125,16.875
265.0,0.0,-0.3662109375,0.18310546875,0.4589983825189977,-0.3960081789605396,-0.7846919156468398,6.3125,33.1875,20.9375
265.5,0.06103515625,0.0,0.1220703125,0.4615619373149815,-0.3897824030274361,-0.7813959166234321,11.3125,32.4375,16.0
266.0,-0.54931640625,-0.3662109375,0.1220703125,0.4696188238166447,-0.3985717337565233,-0.7777336954863124,20.75,31.75,0.0625
266.5,21.240234375,-15.93017578125,20.81298828125,0.4387340922269356,-0.4843897824030274,-0.8883327738273262,-5.4375,34.3125,7.1875
267.0,41.3818359375,-51.8798828125,37.04833984375,-0.1358684041871395,-0.4632709738456373,-0.6544389172032838,-11.1875,31.0625,4.0
267.5,-25.2685546875,33.50830078125,-114.501953125,0.010742515335551,-0.3982055116428113,-0.5254066591387676,-5.125,34.3125,12.5
268.0,-26.67236328125,12.14599609375,4.57763671875,0.935819574571978,-0.3546250801110874,-0.5196691793572802,11.6875,30.6875,20.9375
268.5,48.27880859375,-38.0859375,-13.85498046875,0.9502243110446486,-0.3617053743095187,-0.6402783288064211,-13.25,28.125,13.4375
269.0,8.36181640625,-53.7109375,35.64453125,-0.1375774407177953,-0.1134067812128055,-0.7644276253547777,-12.5625,27.0625,16.0
269.5,58.89892578125,187.43896484375,-96.435546875,0.8747825556199835,-0.358043153172399,-0.8661152989288003,-5.8125,22.375,29.8125
270.0,-35.82763671875,4.8828125,-14.83154296875,0.880275887325663,-0.1173131504257332,-0.4279915768913846,-4.75,18.75,31.1875
270.5,-53.89404296875,0.244140625,30.76171875,0.8647724845118564,-0.1005890072328867,-0.4491103854487747,-5.8125,18.375,31.1875
271.0,-21.05712890625,-3.7841796875,5.859375,0.9217810602130192,-0.0109866634113589,-0.4004028443250831,6.9375,27.4375,24.4375
271.5,3.2958984375,-3.5400390625,-0.8544921875,0.9035920285653248,-0.0003662221137119,-0.423841059602649,14.375,25.625,23.125
272.0,10.6201171875,-90.087890625,-7.6904296875,0.8425550096133305,0.0463881344035157,-0.6389355143894773,12.0,29.1875,20.0
272.5,-55.0537109375,-48.4619140625,4.33349609375,0.1676076540421766,-0.2445142979216895,-0.911893063142796,9.0,28.5,17.3125
273.0,2.44140625,-4.94384765625,-1.5869140625,0.0067140720847193,-0.173467207861568,-1.0613116855372784,14.375,34.6875,7.625
273.5,25.20751953125,37.7197265625,-31.92138671875,0.3505966368602558,-0.271736808374279,-1.0580156865138706,16.0625,34.3125,5.8125
274.0,67.93212890625,45.10498046875,44.43359375,0.2246162297433393,-0.5929136020996735,-0.7368388927884763,0.875,32.8125,21.3125
274.5,-1.52587890625,-5.615234375,6.9580078125,0.2410962248603778,-0.7435529648731956,-0.5849787896359142,-7.1875,26.3125,22.6875
275.0,-45.22705078125,33.87451171875,-59.08203125,0.4250617999816889,-0.5699636829737236,-0.7300027466658529,-6.5,26.0,22.6875
275.5,-47.05810546875,103.02734375,13.85498046875,0.9475386822107608,-0.282113101596118,-0.630512405774102,8.3125,26.3125,27.5625
276.0,-0.30517578125,3.96728515625,-5.55419921875,0.9300820947904904,-0.1439252906888027,-0.3919797357097079,0.875,31.0625,18.25
276.5,38.330078125,-89.111328125,-15.31982421875,0.7701651051362651,-0.043214209418012,-0.6832483901486252,-7.8125,26.3125,18.25
277.0,-2.01416015625,-23.0712890625,17.27294921875,0.1259804071169164,-0.0524918362987151,-0.8059327982421338,-8.8125,30.3125,23.125
277.5,-59.14306640625,93.68896484375,-22.94921875,1.0334788048951689,-0.1278115176854762,-0.7320780053102206,-8.125,25.25,26.6875
278.0,-0.30517578125,-1.3427734375,-1.40380859375,0.902493362224189,-0.0928983428449354,-0.4174932096316416,15.0625,33.5625,13.4375
278.5,-3.41796875,-4.33349609375,-2.44140625,0.8744163335062716,-0.0673848689230018,-0.4732810449537644,25.1875,25.625,5.8125
279.0,3.11279296875,-66.95556640625,33.8134765625,0.7995849482711265,-0.0738547929319132,-0.7397686696981719,16.4375,31.375,12.9375
279.5,42.48046875,8.23974609375,64.39208984375,0.0614032410657063,-0.7142551957762383,-0.6134220404675436,-5.8125,30.6875,16.875
280.0,-0.244140625,2.86865234375,-5.37109375,-0.1766411328470717,-0.6937467574083682,-0.4306772057252723,-0.0625,30.6875,21.75
280.5,-42.6025390625,17.2119140625,-120.42236328125,0.8164311655018769,-0.3330179754020813,-1.0528885769219032,21.125,29.9375,7.1875
281.0,-27.28271484375,9.46044921875,6.16455078125,0.9027375102999968,-0.0601825006866664,-0.641010773033845,10.3125,31.0625,24.0
281.5,26.4892578125,-75.62255859375,91.30859375,0.2951750236518448,-0.304086428418836,-0.7490462965788751,-2.0625,32.8125,15.625
282.0,-44.677734375,1.0986328125,-25.93994140625,0.0695822016052735,-0.6013367107150487,-0.7264625995666372,11.3125,37.5625,5.8125
282.5,14.46533203125,90.9423828125,-77.880859375,0.6347849971007415,-0.3657338175603503,-0.760887478255562,13.0625,33.5625,6.6875
283.0,50.4150390625,-40.34423828125,82.21435546875,0.4427625354777673,-0.5506759849848933,-0.565080721457564,12.375,32.0625,9.375
283.5,-12.0849609375,7.568359375,11.1083984375,0.4257942442091128,-0.5704519791253395,-0.4810937833796197,6.0,33.5625,11.625
284.0,-2.0751953125,-4.57763671875,-0.06103515625,0.3554795983764153,-0.7363505966368602,-0.5714285714285714,-13.9375,28.875,8.4375
284.5,-6.04248046875,-15.19775390625,-24.7802734375,0.4211554307687613,-0.5724051637318034,-0.6875209814752647,-9.875,29.9375,15.1875
285.0,-14.0380859375,2.13623046875,-45.10498046875,0.542985320596942,-0.3481551561021759,-0.6977752006591998,11.0,28.5,25.375
285.5,-12.75634765625,26.85546875,8.056640625,0.9057893612475968,-0.2147282326731162,-0.4325083162938322,-1.375,30.6875,19.5625
286.0,-73.79150390625,-193.42041015625,17.822265625,0.8658711508529924,-0.1452681051057466,-0.8574480422376172,-8.8125,29.1875,16.4375
286.5,6.28662109375,43.212890625,-13.671875,-0.0229499191259498,-0.1058381908627582,-0.8921170690023499,8.0,33.9375,12.5
287.0,-3.35693359375,113.70849609375,6.7138671875,0.8355967894528031,-0.2548905911435285,-0.8225348673970764,6.3125,35.6875,16.0
287.5,22.39990234375,-69.82421875,59.6923828125,0.7468489638966033,-0.4243293557542649,-0.7588122196111942,7.3125,33.5625,15.625
288.0,-49.86572265625,-2.25830078125,15.2587890625,0.5185705130161443,-0.5035554063539537,-0.7519760734885708,6.3125,33.9375,16.4375
