time,RUPA_gyr_x,RUPA_gyr_y,RUPA_gyr_z,RUPA_acc_x,RUPA_acc_y,RUPA_acc_z,RUPA_mag_x,RUPA_mag_y,RUPA_mag_z
100.0,-0.1220703125,-0.48828125,-0.06103515625,0.4218878749961852,0.6511429181798761,-0.5990173039948729,-4.125,-32.8125,15.3125
100.5,-1.220703125,0.0,0.48828125,0.4213995788445692,0.6617633594775231,-0.5998718222602009,-5.5625,-32.8125,18.125
101.0,1.03759765625,-1.46484375,-2.38037109375,0.4256721701712088,0.6624958037049471,-0.6037781914731285,-3.75,-33.875,19.75
101.5,-1.220703125,-0.8544921875,-0.18310546875,0.4185918759727774,0.652119510483108,-0.6029236732078005,-3.0625,-32.0,20.9375
102.0,-0.6103515625,1.40380859375,-1.8310546875,0.4172490615558336,0.6624958037049471,-0.5997497482222969,-3.0625,-33.5,15.6875
102.5,-1.15966796875,0.42724609375,0.48828125,0.4378795739616077,0.6573686941129795,-0.586321604052858,-5.875,-33.875,15.3125
103.0,1.52587890625,-2.685546875,1.3427734375,0.4310434278389843,0.6694540238654744,-0.5881527146214179,-4.125,-33.5,18.9375
103.5,-3.5400390625,0.30517578125,-1.46484375,0.4288460951567125,0.6899624622333446,-0.5822931608020264,-3.4375,-33.5,15.6875
104.0,5.31005859375,-2.197265625,3.0517578125,0.4222540971098971,0.6425977355265968,-0.6229438154240546,-4.125,-32.8125,16.875
104.5,-0.244140625,0.18310546875,-0.79345703125,0.422864467299417,0.6352732932523576,-0.6148869289223914,-4.125,-31.25,18.125
105.0,-5.0048828125,3.47900390625,-4.0283203125,0.4104129154332102,0.6579790643024994,-0.5904721213415937,-4.8125,-32.0,16.5
105.5,20.6298828125,-16.9677734375,57.06787109375,0.5012359996337779,0.5295571764275033,-0.565202795495468,-3.0625,-33.875,16.125
106.0,28.3203125,8.60595703125,-23.92578125,0.9420453505050812,0.3657338175603503,-0.2649006622516556,-22.125,-30.125,9.6875
106.5,-1.89208984375,-8.7890625,-68.359375,0.3765984069338053,0.369518112735374,-0.3874629963072603,-13.25,-32.375,12.125
107.0,8.36181640625,2.74658203125,-2.9296875,0.3824579607531968,0.6345408490249336,-0.5488448744163335,-2.6875,-32.375,16.5
107.5,-3.0517578125,0.79345703125,-4.82177734375,0.423474837488937,0.6679891354106265,-0.5992614520706808,-3.4375,-31.25,14.5
108.0,0.6103515625,2.8076171875,1.15966796875,0.4320200201422162,0.7169408246101261,-0.5771660512100589,-2.6875,-34.3125,13.75
108.5,1.28173828125,-0.06103515625,-0.48828125,0.4205450605792413,0.6681112094485305,-0.5820490127262185,-4.125,-32.375,15.3125
109.0,-1.52587890625,0.0,1.3427734375,0.4148075807977538,0.6754356517227699,-0.5966978972746971,-3.75,-32.375,14.125
109.5,6.16455078125,0.42724609375,1.15966796875,0.4211554307687613,0.6439405499435408,-0.5840021973326823,-4.125,-35.8125,15.3125
110.0,0.244140625,-0.18310546875,-0.06103515625,0.4171269875179296,0.6654255806146427,-0.597674489577929,-4.4375,-34.3125,14.125
110.5,0.18310546875,0.3662109375,0.06103515625,0.4174932096316416,0.6621295815912351,-0.5955992309335612,-3.0625,-34.3125,15.3125
111.0,0.0,0.48828125,-0.06103515625,0.4160283211767937,0.6672566911832026,-0.5902279732657857,-4.125,-33.125,17.3125
111.5,1.03759765625,-0.06103515625,0.18310546875,0.4201788384655293,0.6602984710226752,-0.5891293069246498,-3.0625,-32.0,18.5
112.0,0.42724609375,0.244140625,0.06103515625,0.4157841731009857,0.6624958037049471,-0.5930356761375775,-4.125,-33.125,14.875
112.5,-1.03759765625,-0.06103515625,0.6103515625,0.4155400250251778,0.6645710623493148,-0.5965758232367931,-2.6875,-33.5,16.875
113.0,0.0,-0.48828125,0.06103515625,0.4145634327219458,0.663594470046083,-0.5962096011230812,-5.1875,-34.3125,14.875
113.5,0.06103515625,0.0,-0.18310546875,0.4156620990630817,0.663350321970275,-0.5943784905545213,-4.8125,-32.0,16.0625
114.0,-0.3662109375,-0.244140625,0.244140625,0.4160283211767937,0.6682332834864345,-0.5960875270851772,-3.75,-32.0,19.3125
114.5,0.0,-0.06103515625,-0.06103515625,0.4150517288735618,0.6609088412121952,-0.5960875270851772,-4.125,-32.8125,16.875
115.0,0.48828125,-0.30517578125,0.3662109375,0.4178594317453535,0.6673787652211066,-0.5953550828577532,-4.8125,-31.625,17.3125
115.5,0.79345703125,0.3662109375,-0.06103515625,0.4160283211767937,0.6656697286904507,-0.5951109347819452,-3.75,-34.3125,17.6875
116.0,0.67138671875,0.18310546875,0.1220703125,0.4152958769493698,0.6640827661976989,-0.5932798242133854,-2.3125,-32.8125,16.0625
116.5,6.53076171875,-2.685546875,84.3505859375,0.729026154362621,0.608661152989288,-0.5228431043427839,-6.9375,-34.6875,12.5
117.0,1.5869140625,-8.1787109375,-11.16943359375,0.902005066072573,0.3618274483474227,-0.4304330576494644,-23.5,-27.4375,14.125
117.5,-17.88330078125,-26.18408203125,-107.5439453125,0.3381450849940489,0.7112033448286386,-0.4080935087130344,-7.3125,-30.5,15.3125
118.0,20.44677734375,-9.8876953125,88.37890625,0.1245155186620685,0.69594409009064,-0.4848780785546434,13.5,-29.75,12.125
118.5,4.0283203125,-20.6298828125,-63.53759765625,0.7134006775109104,0.6369823297830134,-0.4675435651722769,-13.25,-31.25,13.75
119.0,11.71875,3.23486328125,5.06591796875,0.4151738029114658,0.7246314889980774,-0.532486953337199,-4.8125,-35.375,10.5
119.5,2.62451171875,-3.47900390625,2.86865234375,0.4000366222113712,0.6792199468977935,-0.5946226386303293,-5.5625,-35.0625,15.3125
120.0,-3.35693359375,1.89208984375,-4.7607421875,0.4152958769493698,0.6887417218543046,-0.5936460463270974,-3.75,-33.125,16.5
120.5,44.00634765625,-68.66455078125,-78.55224609375,0.3407086397900326,0.9145786919766838,-0.7329325235755486,-1.6875,-32.8125,16.0625
121.0,5.55419921875,0.54931640625,-13.85498046875,-0.358165227210303,0.3432721945860164,-0.6621295815912351,19.8125,-18.0,16.125
121.5,-1.953125,-0.3662109375,25.45166015625,0.3955198828089236,0.8357188634907071,-0.5184484389782403,7.125,-30.875,16.5
122.0,10.80322265625,2.01416015625,-10.986328125,0.4409314249092074,0.7215796380504776,-0.4707174901577807,-5.1875,-33.5,13.75
122.5,4.0283203125,-5.0048828125,3.11279296875,0.4332407605212561,0.6438184759056368,-0.5749687185277871,-3.0625,-33.875,12.9375
123.0,0.3662109375,-1.953125,0.91552734375,0.423596911526841,0.6545609912411878,-0.5909604174932096,-4.8125,-32.8125,17.3125
123.5,1.40380859375,0.8544921875,-1.5869140625,0.4317758720664083,0.663594470046083,-0.5847346415601062,-2.6875,-35.8125,16.5
124.0,0.3662109375,0.91552734375,0.54931640625,0.4329966124454482,0.6714072084719382,-0.5786309396649068,-4.125,-33.875,15.6875
124.5,1.40380859375,0.6103515625,1.89208984375,0.4428846095156712,0.6568803979613635,-0.5938901944029054,-3.0625,-35.8125,14.875
125.0,0.91552734375,-0.06103515625,0.79345703125,0.4432508316293832,0.6493118076113162,-0.5955992309335612,-4.8125,-32.8125,15.6875
125.5,-0.91552734375,0.30517578125,-0.91552734375,0.4419080172124393,0.6461378826258125,-0.5903500473036897,-4.125,-30.125,17.3125
126.0,0.244140625,-0.244140625,-0.6103515625,0.4366588335825678,0.6462599566637165,-0.5954771568956572,-3.0625,-32.0,14.5
126.5,0.6103515625,1.03759765625,-3.5400390625,0.4393444624164556,0.663594470046083,-0.5876644184698019,-5.5625,-30.125,16.875
127.0,0.79345703125,-0.30517578125,-0.30517578125,0.4316537980285043,0.6661580248420668,-0.5842463454084903,-2.0,-33.5,16.5
127.5,-0.3662109375,0.0,-0.18310546875,0.4369029816583758,0.6748252815332499,-0.5750907925656911,-4.4375,-35.0625,16.875
128.0,-0.9765625,-0.244140625,1.0986328125,0.4329966124454482,0.663106173894467,-0.575334940641499,-4.125,-31.25,17.6875
128.5,1.40380859375,-1.220703125,0.54931640625,0.4427625354777673,0.6694540238654744,-0.5730155339213233,-5.875,-32.375,14.875
129.0,2.25830078125,1.15966796875,1.220703125,0.4415417950987274,0.6582232123783074,-0.5937681203650014,-4.125,-32.375,15.3125
129.5,1.3427734375,-0.244140625,0.0,0.4380016479995117,0.6566362498855556,-0.5832697531052583,-4.4375,-33.125,16.875
130.0,-1.8310546875,-0.42724609375,0.54931640625,0.4392223883785516,0.6510208441419721,-0.5851008636738182,-4.8125,-32.8125,16.0625
130.5,-2.0751953125,0.0,0.0,0.4481337931455427,0.6548051393169958,-0.586931974242378,-2.6875,-30.875,16.875
131.0,-0.91552734375,-0.18310546875,-0.244140625,0.4447157200842311,0.6556596575823237,-0.575701162755211,-3.75,-31.25,17.6875
131.5,0.3662109375,-0.67138671875,-0.30517578125,0.4431287575914792,0.6611529892880031,-0.5809503463850826,-4.125,-33.875,16.875
132.0,-0.1220703125,-0.42724609375,0.0,0.4376354258857997,0.6567583239234596,-0.5858333079012421,-5.1875,-32.8125,19.75
132.5,-0.48828125,-0.8544921875,-0.244140625,0.4417859431745353,0.6754356517227699,-0.5844904934842983,-3.0625,-32.375,16.0625
133.0,-0.06103515625,-0.06103515625,-0.18310546875,0.4405652027954955,0.6577349162266914,-0.586809900204474,-4.4375,-31.625,20.5625
133.5,-0.244140625,-0.30517578125,0.18310546875,0.4404431287575915,0.6567583239234596,-0.5852229377117222,-4.8125,-33.125,16.875
134.0,0.18310546875,-0.1220703125,-0.42724609375,0.4375133518478957,0.6568803979613635,-0.5836359752189703,-2.3125,-32.8125,15.3125
134.5,1.40380859375,0.42724609375,0.244140625,0.445570238349559,0.6604205450605792,-0.5782647175511948,-3.4375,-32.8125,17.3125
135.0,1.28173828125,-0.30517578125,-0.244140625,0.4411755729850154,0.663228247932371,-0.5840021973326823,-4.125,-31.625,16.0625
135.5,0.42724609375,-0.1220703125,-0.30517578125,0.4399548326059755,0.663228247932371,-0.5835139011810663,-3.4375,-32.8125,17.6875
136.0,0.1220703125,-0.244140625,-0.18310546875,0.4387340922269356,0.6599322489089633,-0.5875423444318979,-2.6875,-32.8125,14.5
136.5,-0.244140625,-0.67138671875,0.18310546875,0.4386120181890316,0.6581011383404034,-0.5847346415601062,-3.75,-32.0,16.875
137.0,1.03759765625,-0.42724609375,0.0,0.4400769066438795,0.6549272133548998,-0.5831476790673543,-5.1875,-31.625,16.0625
137.5,-0.30517578125,-0.1220703125,-0.3662109375,0.4378795739616077,0.662984099856563,-0.5825373088778344,-3.4375,-32.8125,15.6875
138.0,0.0,-0.3662109375,0.18310546875,0.4411755729850154,0.6528519547105319,-0.5770439771721549,-5.1875,-34.3125,15.3125
138.5,-1.40380859375,-0.30517578125,0.1220703125,0.4401989806817835,0.6565141758476516,-0.5854670857875302,-3.4375,-34.3125,20.5625
139.0,5.7373046875,-26.42822265625,-28.25927734375,0.4105349894711142,0.7947019867549668,-0.6487014374217963,-3.4375,-34.6875,14.125
139.5,7.568359375,-21.728515625,-78.43017578125,-0.2913907284768212,0.5341959898678549,-0.5422528763695181,12.4375,-28.9375,14.875
140.0,14.22119140625,50.23193359375,169.49462890625,0.249519333475753,0.7076631977294229,-0.5450605792413099,21.9375,-18.0,10.875
140.5,23.74267578125,2.0751953125,1.15966796875,0.8893093661305582,0.4288460951567125,-0.4837794122135075,-13.25,-31.625,13.3125
141.0,9.58251953125,-14.34326171875,-85.3271484375,0.3200781273842585,0.532731101413007,-0.4149296548356578,-14.0,-32.0,14.125
141.5,19.22607421875,-8.30078125,5.06591796875,0.3739127780999176,0.5793633838923307,-0.5687429425946837,-2.3125,-34.3125,14.875
142.0,2.197265625,-1.708984375,-0.48828125,0.3789178136539811,0.6267281105990783,-0.6496780297250282,-3.4375,-33.5,16.875
142.5,-1.220703125,0.1220703125,-0.1220703125,0.3773308511612293,0.6513870662556841,-0.6372264778588214,-2.3125,-31.25,19.3125
143.0,-0.732421875,4.94384765625,-3.2958984375,0.3814813684499649,0.6906949064607685,-0.6394238105410932,-4.125,-32.8125,19.3125
143.5,-2.8076171875,1.0986328125,-5.18798828125,0.379650257881405,0.7044892727439191,-0.6015808587908567,-0.9375,-33.875,14.5
144.0,33.14208984375,-21.6064453125,-17.39501953125,0.2288888210699789,0.6865443891720329,-0.695699942014832,0.375,-30.875,17.6875
144.5,35.33935546875,-40.283203125,-52.1240234375,-0.1535691396832178,0.3022553178502762,-0.7939695425275429,10.3125,-24.0625,23.6875
145.0,-76.72119140625,81.0546875,149.5361328125,0.3994262520218512,0.6937467574083682,-0.5781426435132908,19.8125,-17.25,22.9375
145.5,6.16455078125,-9.46044921875,-1.40380859375,0.8998077333903012,0.3609729300820948,-0.3758659627063814,-20.0,-32.375,8.0625
146.0,-2.685546875,-1.953125,-84.228515625,0.3615833002716147,0.4516739402447584,-0.434827723014008,-17.125,-32.375,13.3125
146.5,3.35693359375,2.44140625,-4.150390625,0.4276253547776726,0.6434522537919248,-0.6229438154240546,-2.6875,-33.5,15.3125
147.0,-1.77001953125,0.1220703125,0.06103515625,0.4140751365703299,0.6445509201330607,-0.6251411481063265,-4.8125,-33.125,16.0625
147.5,-0.06103515625,-0.244140625,-0.1220703125,0.4157841731009857,0.6416211432233649,-0.6219672231208228,-4.8125,-32.0,18.9375
148.0,-2.685546875,3.72314453125,-4.150390625,0.3856318857387005,0.6508987701040682,-0.63136692403943,-3.75,-32.0,17.3125
148.5,0.1220703125,-0.48828125,0.1220703125,0.4079714346751305,0.7115695669423505,-0.5705740531632435,-3.75,-33.875,18.5
149.0,-0.732421875,0.48828125,-0.30517578125,0.4049195837275307,0.6869106112857448,-0.5793633838923307,-4.8125,-33.125,17.3125
149.5,-7.75146484375,5.7373046875,-8.23974609375,0.3984496597186193,0.7313455610827967,-0.5416425061799982,-1.6875,-33.5,13.3125
150.0,14.5263671875,-8.97216796875,13.00048828125,0.4415417950987274,0.7759025849177527,-0.4869533371990112,-2.6875,-34.6875,11.3125
150.5,-4.0283203125,2.9296875,-2.01416015625,0.4206671346171453,0.6770226142155217,-0.5556810205389568,-4.4375,-34.6875,11.3125
151.0,-14.09912109375,9.6435546875,-67.626953125,0.2320627460554826,0.8185064241462447,-0.5044099246192816,-1.3125,-33.125,14.125
151.5,1.28173828125,-6.53076171875,-30.6396484375,-0.2236396374401074,0.8011719107638783,-0.4408093508713034,13.4375,-29.3125,10.0625
152.0,32.53173828125,3.11279296875,109.7412109375,0.075563829462569,0.7470931119724112,-0.5300454725791193,21.5625,-22.5625,12.5
152.5,29.60205078125,82.58056640625,41.80908203125,0.8413342692342906,0.5359050263985107,-0.5037995544297617,-6.5625,-33.125,16.0625
153.0,4.08935546875,-73.1201171875,-24.658203125,0.8624530777916807,0.4653462324900052,-0.6765343180639057,-23.125,-29.3125,16.0625
153.5,1.220703125,13.671875,-2.50244140625,0.2252265999328593,0.3746452223273415,-0.7475814081240272,-5.5625,-28.9375,24.5
154.0,-14.95361328125,45.8984375,-36.9873046875,0.6418652912991729,0.641254921109653,-0.7623523667104098,-4.8125,-29.3125,22.875
154.5,-16.66259765625,2.685546875,31.18896484375,0.4570451979125339,0.8093508713034455,-0.620014038514359,-4.125,-32.8125,12.9375
155.0,2.8076171875,-0.48828125,0.0,0.4218878749961852,0.6725058748130741,-0.5648365733817561,-3.4375,-34.6875,14.875
155.5,0.732421875,-0.8544921875,-0.3662109375,0.4277474288155766,0.6870326853236488,-0.575945310831019,-5.1875,-34.6875,17.6875
156.0,0.79345703125,-0.244140625,0.1220703125,0.4314096499526963,0.6804406872768334,-0.576433606982635,-3.4375,-33.875,12.9375
156.5,0.18310546875,-0.244140625,0.48828125,0.4351939451277199,0.673848689230018,-0.5720389416180913,-3.0625,-33.875,15.6875
157.0,0.91552734375,-0.732421875,-0.18310546875,0.434461500900296,0.674459059419538,-0.576555681020539,-4.8125,-32.0,17.6875
157.5,0.48828125,-0.18310546875,-0.3662109375,0.4264046143986327,0.6667683950315867,-0.5798516800439466,-4.8125,-32.8125,16.5
158.0,0.3662109375,-0.30517578125,-0.244140625,0.4304330576494644,0.67360454115421,-0.5781426435132908,-3.75,-33.5,16.0625
158.5,0.91552734375,-0.30517578125,0.1220703125,0.4288460951567125,0.6725058748130741,-0.575701162755211,-3.4375,-33.875,16.0625
159.0,0.3662109375,-0.244140625,-0.30517578125,0.4314096499526963,0.6700643940549944,-0.5810724204229866,-2.6875,-34.3125,16.875
159.5,-0.1220703125,-0.30517578125,0.0,0.4316537980285043,0.6659138767662587,-0.5732596819971313,-3.75,-34.6875,15.6875
160.0,-0.30517578125,-0.244140625,0.30517578125,0.434705648976104,0.6685995056001465,-0.5771660512100589,-3.0625,-33.5,13.75
160.5,0.79345703125,-0.6103515625,-0.3662109375,0.4309213538010804,0.6657918027283547,-0.5775322733237709,-4.4375,-33.125,15.3125
161.0,-0.54931640625,-0.30517578125,-0.244140625,0.4303109836115604,0.6705526902066103,-0.5807061983092746,-4.4375,-32.0,13.75
161.5,-0.30517578125,-0.42724609375,0.0,0.434339426862392,0.6711630603961303,-0.5807061983092746,-2.6875,-33.875,14.5
162.0,0.30517578125,-0.3662109375,0.1220703125,0.4312875759147923,0.6696981719412823,-0.5811944944608906,-5.875,-33.125,17.3125
162.5,-0.3662109375,-0.42724609375,0.1220703125,0.4320200201422162,0.662862025818659,-0.5791192358165227,-5.5625,-32.8125,15.6875
163.0,0.3662109375,-0.30517578125,-0.244140625,0.4315317239906003,0.6656697286904507,-0.5792413098544267,-3.75,-34.6875,16.875
163.5,-0.54931640625,-0.54931640625,-0.18310546875,0.435071871089816,0.6710409863582263,-0.576921903134251,-2.3125,-32.8125,16.5
164.0,-1.28173828125,-0.244140625,0.48828125,0.4326303903317362,0.6694540238654744,-0.5793633838923307,-3.0625,-34.3125,16.5
164.5,-0.244140625,-0.06103515625,0.18310546875,0.434827723014008,0.6672566911832026,-0.5798516800439466,-3.4375,-33.125,16.5
165.0,-5.4931640625,3.2958984375,-3.2958984375,0.4438612018189031,0.67299417096469,-0.5789971617786187,-3.0625,-31.25,16.875
165.5,34.24072265625,31.6162109375,71.2890625,0.7152317880794702,0.4536271248512222,-0.3814813684499649,-6.9375,-34.3125,14.125
166.0,3.7841796875,-38.6962890625,-160.46142578125,0.727561265907773,0.8038575395977661,-0.5233314004943999,-22.125,-27.8125,12.5
166.5,-1.3427734375,1.8310546875,56.70166015625,0.064821314127018,0.6422315134128849,-0.4304330576494644,8.1875,-29.3125,15.6875
167.0,31.67724609375,-6.8359375,-17.15087890625,0.5017242957853938,0.7949461348307749,-0.4398327585680715,0.0625,-33.875,13.75
167.5,2.01416015625,-3.5400390625,-0.91552734375,0.4074831385235145,0.7619861445966979,-0.532242805261391,-3.4375,-32.8125,12.9375
168.0,4.08935546875,1.3427734375,-0.67138671875,0.3791619617297891,0.7621082186346019,-0.5022125919370098,-2.0,-35.0625,13.75
168.5,5.06591796875,-1.03759765625,-1.03759765625,0.4167607654042176,0.7231666005432295,-0.5339518417920469,-2.6875,-36.1875,11.3125
169.0,-1.03759765625,-1.0986328125,-0.3662109375,0.4211554307687613,0.7203588976714377,-0.5267494735557116,-2.0,-31.25,12.5
169.5,0.1220703125,0.30517578125,0.06103515625,0.4212775048066652,0.7204809717093417,-0.5421308023316141,-4.8125,-31.25,18.125
170.0,0.8544921875,-1.15966796875,1.46484375,0.4149296548356578,0.7033906064027833,-0.5409100619525742,-2.0,-33.5,14.125
170.5,-0.8544921875,0.06103515625,-0.732421875,0.4290902432325205,0.6969206823938718,-0.533585619678335,-3.0625,-33.5,14.125
171.0,0.54931640625,-3.0517578125,5.06591796875,0.4295785393841365,0.6850795007171849,-0.5553147984252449,-4.4375,-33.875,14.125
171.5,0.9765625,0.79345703125,-2.01416015625,0.4250617999816889,0.7090060121463668,-0.5455488753929258,-4.4375,-33.125,17.6875
172.0,-0.18310546875,-0.1220703125,-0.06103515625,0.4242072817163609,0.706930753501999,-0.5393230994598224,-5.5625,-32.375,15.3125
172.5,-0.18310546875,-0.54931640625,0.3662109375,0.4189580980864894,0.6967986083559679,-0.5392010254219184,-4.125,-32.375,15.6875
173.0,-0.30517578125,-0.732421875,0.18310546875,0.4276253547776726,0.7123020111697744,-0.5515305032502212,-3.4375,-33.5,14.125
173.5,-0.54931640625,-0.8544921875,0.06103515625,0.4271370586260567,0.7104709006012146,-0.5424970244453261,-4.125,-33.5,15.6875
174.0,-0.79345703125,0.244140625,-0.18310546875,0.423352763451033,0.7019257179479355,-0.54322946867275,-3.4375,-34.6875,13.3125
174.5,0.18310546875,-0.06103515625,0.244140625,0.4261604663228248,0.7036347544785913,-0.5362712485122226,-2.0,-33.5,14.125
175.0,0.732421875,-0.42724609375,-0.30517578125,0.4221320230719931,0.695699942014832,-0.54322946867275,-5.875,-33.125,16.0625
175.5,0.18310546875,-1.15966796875,0.8544921875,0.4287240211188086,0.7002166814172796,-0.5462813196203498,-3.4375,-32.375,14.875
176.0,-0.67138671875,-0.244140625,-0.30517578125,0.4271370586260567,0.6989959410382397,-0.5521408734397412,-4.125,-32.375,18.5
176.5,-0.67138671875,-0.244140625,-0.06103515625,0.4267708365123447,0.7013153477584155,-0.5481124301889095,-3.0625,-33.875,13.75
177.0,2.3193359375,0.1220703125,-0.42724609375,0.4194463942381054,0.6964323862422559,-0.5456709494308298,-5.5625,-32.0,13.75
177.5,0.54931640625,-0.67138671875,0.18310546875,0.4266487624744407,0.695211645863216,-0.5505539109469894,-2.3125,-33.875,14.5
178.0,1.15966796875,-0.30517578125,-0.8544921875,0.4281136509292886,0.7018036439100315,-0.5475020599993896,-6.5625,-32.8125,14.5
178.5,0.0,-0.18310546875,-0.6103515625,0.4323862422559282,0.7031464583269753,-0.5470137638477737,-3.0625,-33.125,14.875
179.0,0.79345703125,0.0,-0.79345703125,0.4289681691946165,0.6939909054841762,-0.5516525772881252,-2.6875,-33.875,18.125
179.5,-1.89208984375,-0.48828125,0.3662109375,0.424085207678457,0.6897183141575366,-0.5466475417340617,-4.8125,-34.3125,14.125
180.0,-0.48828125,0.06103515625,-0.18310546875,0.4282357249671926,0.6993621631519517,-0.5476241340372936,-5.875,-35.375,14.5
180.5,-0.244140625,-0.18310546875,-0.1220703125,0.4283577990050966,0.6947233497116001,-0.5511642811365093,-3.75,-34.3125,13.75
181.0,0.1220703125,-0.244140625,-0.1220703125,0.4295785393841365,0.695455793939024,-0.5490890224921415,-4.4375,-35.375,16.5
181.5,0.18310546875,-0.244140625,0.0,0.4303109836115604,0.6980193487350078,-0.5529953917050692,-3.75,-34.3125,13.3125
182.0,-0.18310546875,-0.3662109375,-0.18310546875,0.4264046143986327,0.6944792016357921,-0.5521408734397412,-3.0625,-33.875,13.3125
182.5,0.06103515625,-0.244140625,-0.1220703125,0.4266487624744407,0.6927701651051362,-0.5537278359324931,-2.3125,-31.25,12.5
183.0,1.0986328125,-0.18310546875,-0.3662109375,0.4266487624744407,0.6917935728019043,-0.5492110965300455,-3.0625,-32.8125,16.5
183.5,0.30517578125,-0.30517578125,0.0,0.4271370586260567,0.6966765343180639,-0.5531174657429732,-4.125,-32.8125,16.5
184.0,0.0,-0.18310546875,-0.1220703125,0.4255500961333048,0.6982634968108158,-0.5534836878566851,-4.125,-34.3125,12.9375
184.5,0.0,-0.1220703125,-0.30517578125,0.4242072817163609,0.69594409009064,-0.5559251686147648,-2.0,-32.375,12.5
185.0,-0.91552734375,0.42724609375,-0.3662109375,0.4259163182470168,0.6891079439680166,-0.5506759849848933,-3.4375,-32.8125,13.75
185.5,-0.244140625,1.77001953125,-1.46484375,0.4200567644276253,0.7124240852076784,-0.5282143620105594,-4.4375,-34.3125,17.3125
186.0,0.9765625,-0.67138671875,-0.1220703125,0.4244514297921689,0.7112033448286386,-0.5378582110049746,-4.4375,-34.3125,15.3125
186.5,-0.79345703125,-0.3662109375,0.42724609375,0.4265266884365367,0.7048554948576311,-0.543717764824366,-3.0625,-35.0625,15.25
187.0,-0.42724609375,-0.06103515625,0.06103515625,0.4260383922849208,0.7027802362132634,-0.5439619129001739,-4.125,-32.8125,14.875
187.5,1.52587890625,1.15966796875,-4.08935546875,0.4315317239906003,0.7225562303537095,-0.520767845698416,-5.1875,-32.8125,18.5
188.0,-1.0986328125,-0.732421875,0.06103515625,0.4213995788445692,0.7024140140995514,-0.532609027375103,-1.6875,-33.5,15.25
188.5,0.9765625,-0.3662109375,-0.42724609375,0.4244514297921689,0.706930753501999,-0.5294351023895993,-3.75,-35.8125,14.875
189.0,-0.1220703125,-0.42724609375,0.6103515625,0.4220099490340891,0.7030243842890713,-0.5395672475356303,-4.125,-34.3125,14.125
189.5,-0.54931640625,-0.244140625,-0.06103515625,0.4220099490340891,0.7057100131229591,-0.5338297677541429,-4.125,-32.375,14.875
190.0,-0.79345703125,-1.15966796875,1.77001953125,0.4227423932615131,0.706320383312479,-0.5396893215735343,-5.1875,-34.3125,14.125
190.5,-3.72314453125,-6.77490234375,-37.2314453125,0.4152958769493698,0.82570879238258,-0.5748466444898831,-5.1875,-33.5,16.5
191.0,1.46484375,-11.90185546875,2.9296875,-0.2675862910855434,0.5586107974486526,-0.5407879879146702,9.625,-33.125,14.5
191.5,30.33447265625,109.9853515625,106.75048828125,0.7352519302957243,0.6501663258766441,-0.7025360881374554,17.0,-26.375,12.9375
192.0,7.38525390625,-1.89208984375,-7.4462890625,0.9145786919766838,0.2597735526596881,-0.4135868404187139,-22.125,-27.4375,14.125
192.5,-49.6826171875,-12.3291015625,-103.33251953125,0.3824579607531968,0.6727500228888821,-0.4950102237006744,-17.125,-28.625,20.9375
193.0,-1.3427734375,-1.28173828125,39.306640625,0.1279335917233802,0.8038575395977661,-0.4812158574175237,7.5,-31.25,14.875
193.5,-0.48828125,-0.1220703125,13.61083984375,0.4464247566148869,0.8816187017426069,-0.4764549699392681,2.5,-35.0,11.3125
194.0,0.30517578125,-1.220703125,1.953125,0.4087038789025544,0.7486800744651632,-0.4804834131900998,-3.0625,-36.1875,16.0625
194.5,-6.28662109375,3.23486328125,-4.150390625,0.401989806817835,0.7641834772789697,-0.4699850459303568,-0.9375,-34.3125,14.5
195.0,-6.16455078125,7.080078125,-8.056640625,0.3537705618457594,0.76113162633137,-0.4621723075045015,-2.3125,-33.875,13.3125
195.5,9.6435546875,-7.75146484375,2.86865234375,0.4171269875179296,0.7844477675710319,-0.4629047517319254,-0.1875,-34.3125,12.125
196.0,-1.708984375,0.0,-0.244140625,0.3997924741355632,0.7409894100772119,-0.4793847468489638,-0.9375,-33.875,16.0625
196.5,-0.30517578125,-0.42724609375,-0.3662109375,0.4030884731589709,0.7640614032410658,-0.4804834131900998,-3.0625,-36.5625,16.0625
197.0,-0.48828125,0.67138671875,-2.50244140625,0.4072389904477065,0.7513657032990508,-0.4902493362224189,-2.3125,-34.6875,11.6875
197.5,-0.06103515625,-0.6103515625,-0.6103515625,0.4072389904477065,0.7663808099612415,-0.4760887478255562,-2.6875,-32.8125,14.5
198.0,0.54931640625,0.67138671875,-2.25830078125,0.4028443250831629,0.7621082186346019,-0.4553361613818781,-2.3125,-34.6875,12.5
198.5,-7.9345703125,89.599609375,107.36083984375,0.8325449385052034,0.4651020844141972,-0.3873409222693563,-4.8125,-34.6875,11.3125
199.0,-6.89697265625,-34.85107421875,-133.11767578125,0.6609088412121952,0.7457502975554674,-0.5907162694174016,-24.9375,-27.8125,14.875
199.5,-0.48828125,-2.50244140625,-0.1220703125,-0.217169713431196,0.7358623004852443,-0.5277260658589434,8.1875,-32.0,17.3125
200.0,50.84228515625,38.330078125,115.3564453125,0.4963530381176183,0.76113162633137,-0.5691091647083957,17.3125,-23.6875,13.75
200.5,-17.822265625,10.07080078125,31.43310546875,0.9161656544694358,0.2688070314645833,-0.4050416577654347,-11.5,-30.875,19.3125
