time,RSHO_gyr_x,RSHO_gyr_y,RSHO_gyr_z,RSHO_acc_x,RSHO_acc_y,RSHO_acc_z,RSHO_mag_x,RSHO_mag_y,RSHO_mag_z
100.5,0.0,-0.244140625,0.0,0.2794274727622303,0.3939329203161718,-0.8613544114505447,-6.3125,-30.5,17.9375
101.0,-0.06103515625,-0.1220703125,-0.18310546875,0.2780846583452864,0.391369365520188,-0.8683126316110721,-7.0625,-29.0,17.5
101.5,-0.18310546875,-0.1220703125,-0.244140625,0.2777184362315744,0.3942991424298837,-0.869899594103824,-4.75,-31.25,17.9375
102.0,-0.54931640625,0.244140625,-0.3662109375,0.28186895352031,0.3969847712637714,-0.8651387066255684,-3.625,-29.0,20.75
102.5,-0.244140625,-0.30517578125,-0.1220703125,0.282235175634022,0.3947874385814997,-0.8712424085207678,-5.9375,-27.125,17.5
103.0,0.30517578125,0.18310546875,0.9765625,0.2657551805169835,0.4011352885525071,-0.8751487777336955,-7.5,-30.125,21.0625
103.5,-0.732421875,0.1220703125,1.0986328125,0.2534257026886807,0.3895382549516281,-0.8722190008239997,-7.0625,-29.375,23.5
104.0,1.28173828125,-6.65283203125,11.71875,0.2349925229651784,0.3756218146305734,-0.8832056642353587,-6.3125,-31.5625,19.125
104.5,-0.48828125,0.54931640625,-1.03759765625,0.2732016968291268,0.3703726310007019,-0.8844264046143986,-5.5625,-30.125,18.3125
105.0,-1.28173828125,6.77490234375,-4.8828125,0.2404858546708578,0.3818475905636769,-0.8824732200079348,-5.1875,-29.0,16.3125
105.5,2.3193359375,0.42724609375,-5.79833984375,0.293588061159093,0.4149296548356578,-0.8562273018585772,-5.5625,-31.9375,17.5
106.0,0.06103515625,0.30517578125,0.91552734375,0.2701498458815271,0.4043092135380108,-0.8609881893368327,-11.625,-28.625,19.5625
106.5,-5.4931640625,6.591796875,-2.62451171875,0.2550126651814325,0.4039429914242988,-0.8611102633747367,-8.5625,-30.125,11.9375
107.0,0.18310546875,2.3193359375,-2.44140625,0.3232520523697623,0.4681539353617969,-0.8089846491897336,-6.3125,-32.3125,13.5625
107.5,-32.89794921875,5.7373046875,21.484375,0.282113101596118,0.4422742393261513,-0.8075197607348857,-6.3125,-31.5625,18.75
108.0,-13.24462890625,-13.36669921875,-25.57373046875,0.4115115817743461,0.4709616382335886,-0.8054445020905179,-6.6875,-29.75,15.5625
108.5,3.72314453125,-8.544921875,3.96728515625,0.3900265511032441,0.5465254676961577,-0.7741935483870968,-5.9375,-30.5,19.125
109.0,6.4697265625,-6.7138671875,-3.7841796875,0.2519608142338328,0.412610248115482,-0.8443861201818903,-4.0,-31.5625,17.5
109.5,0.54931640625,4.57763671875,5.2490234375,0.304086428418836,0.4358043153172399,-0.8511001922666097,-4.375,-28.25,19.125
110.0,-0.06103515625,0.0,-0.732421875,0.2807702871791742,0.4387340922269356,-0.8432874538407544,-4.375,-28.25,14.75
110.5,-0.06103515625,-0.18310546875,0.1220703125,0.2856532486953337,0.4316537980285043,-0.8447523422956023,-4.75,-31.5625,20.75
111.0,-0.18310546875,0.8544921875,0.67138671875,0.2910245063631092,0.4393444624164556,-0.8426770836512345,-4.75,-30.875,17.9375
111.5,-0.42724609375,0.18310546875,-0.42724609375,0.2960295419171728,0.4383678701132236,-0.8423108615375225,-5.1875,-29.0,19.5625
112.0,0.1220703125,-0.79345703125,-0.1220703125,0.2804040650654622,0.4337290566728721,-0.8429212317270425,-6.6875,-30.125,20.75
112.5,0.54931640625,0.1220703125,-0.30517578125,0.2865077669606616,0.4309213538010804,-0.8421887874996186,-6.6875,-28.625,18.3125
113.0,-0.06103515625,0.244140625,0.48828125,0.2880947294534135,0.4248176519058809,-0.8431653798028504,-5.1875,-27.5,17.9375
113.5,0.06103515625,-0.30517578125,-0.30517578125,0.2918790246284371,0.4303109836115604,-0.8438978240302744,-5.5625,-30.5,18.3125
114.0,-0.30517578125,-0.18310546875,-0.244140625,0.2921231727042451,0.4294564653462325,-0.8421887874996186,-6.3125,-29.375,17.5
114.5,0.244140625,-0.244140625,0.0,0.2944425794244209,0.4289681691946165,-0.8401135288552507,-7.5,-31.25,17.9375
115.0,0.1220703125,0.0,0.3662109375,0.2896816919461653,0.4257942442091128,-0.8440198980681783,-5.1875,-29.375,20.3125
115.5,0.0,-0.06103515625,0.18310546875,0.2960295419171728,0.4284798730430005,-0.8438978240302744,-4.75,-28.625,17.9375
116.0,-0.18310546875,0.18310546875,0.1220703125,0.2944425794244209,0.423841059602649,-0.8471938230536821,-6.6875,-31.5625,17.125
116.5,0.244140625,-0.18310546875,0.18310546875,0.2944425794244209,0.4265266884365367,-0.8463393047883542,-7.8125,-30.125,19.125
117.0,-0.1220703125,-0.1220703125,-0.06103515625,0.2976165044099246,0.4275032807397687,-0.8456068605609302,-11.625,-27.5,14.75
117.5,-0.18310546875,0.244140625,0.18310546875,0.2937101351969969,0.4256721701712088,-0.8458510086367382,-7.8125,-30.5,11.9375
118.0,-2.50244140625,6.4697265625,0.6103515625,0.2954191717276528,0.4095583971678823,-0.8517105624561296,-1.6875,-34.125,15.5625
118.5,-11.1083984375,0.244140625,10.19287109375,0.3140964995269631,0.3734244819483016,-0.8070314645832698,-10.5,-29.75,17.5
119.0,-13.916015625,-2.86865234375,-10.19287109375,0.402111880855739,0.4076052125614185,-0.7954344309823909,-7.5,-32.6875,17.5
119.5,-2.13623046875,-6.89697265625,-18.4326171875,0.2782067323831904,0.5807061983092746,-0.7448957792901395,-7.5,-32.3125,18.75
120.0,14.7705078125,13.48876953125,34.36279296875,0.3648792992950224,0.5645924253059481,-0.7544175542466506,-5.1875,-29.0,19.5625
120.5,-11.23046875,11.29150390625,-10.80322265625,0.3916135135959959,0.4901272621845149,-0.7447737052522355,-4.75,-31.9375,15.9375
121.0,8.544921875,-15.07568359375,-5.615234375,0.3656117435224463,0.4394665364543595,-0.8333994567705313,-2.0625,-33.0625,11.5625
121.5,5.67626953125,-6.103515625,-1.0986328125,0.2779625843073824,0.4437391277809991,-0.8435316019165624,-5.1875,-32.3125,17.125
122.0,-5.92041015625,10.1318359375,-9.09423828125,0.3012787255470442,0.4273812067018647,-0.8564714499343852,-6.6875,-30.875,17.125
122.5,-15.07568359375,-21.30126953125,-27.77099609375,0.3303323465681936,0.5534836878566851,-0.749656666768395,-5.5625,-27.875,19.9375
123.0,3.84521484375,3.0517578125,-0.8544921875,0.2010559404278695,0.5810724204229866,-0.7867671742912076,-3.25,-30.5,20.75
123.5,0.54931640625,5.55419921875,-3.47900390625,0.2944425794244209,0.456068605609302,-0.7877437665944396,-4.0,-31.25,19.5625
124.0,-4.8828125,2.8076171875,2.44140625,0.3536484878078554,0.4959868160039064,-0.7726065858943449,-4.0,-29.75,21.5
124.5,3.41796875,-2.25830078125,-1.220703125,0.2795495468001343,0.3994262520218512,-0.869899594103824,-5.1875,-28.625,21.5
125.0,0.8544921875,0.67138671875,0.67138671875,0.2710043641468551,0.4119998779259621,-0.8634296700949126,-2.5,-29.0,17.9375
125.5,0.48828125,-0.67138671875,-0.3662109375,0.2852870265816217,0.3955198828089236,-0.8581804864650411,-3.25,-30.5,17.125
126.0,0.06103515625,-1.28173828125,-0.732421875,0.2900479140598773,0.3984496597186193,-0.8613544114505447,-2.875,-29.75,18.3125
126.5,0.18310546875,-2.01416015625,-2.0751953125,0.2541581469161046,0.4038209173863948,-0.8646504104739524,-5.5625,-26.75,20.75
127.0,0.30517578125,-0.6103515625,-0.30517578125,0.2585528122806482,0.4079714346751305,-0.8669698171941282,-3.625,-30.125,21.0625
127.5,0.06103515625,0.1220703125,0.18310546875,0.2537919248023926,0.4030884731589709,-0.8667256691183203,-3.625,-28.625,19.5625
128.0,-0.18310546875,0.0,0.0,0.2553788872951445,0.4057741019928587,-0.868923001800592,-4.0,-30.125,20.75
128.5,0.54931640625,1.220703125,1.64794921875,0.2685628833887753,0.4008911404766991,-0.8769798883022553,-5.5625,-29.75,20.75
129.0,0.6103515625,-0.79345703125,-0.1220703125,0.2680745872371593,0.3962523270363475,-0.8641621143223365,-3.625,-30.125,18.75
129.5,-0.18310546875,-0.42724609375,-0.06103515625,0.2705160679952391,0.3978392895290994,-0.8691671498764,-2.875,-29.0,19.125
130.0,-0.30517578125,0.244140625,0.1220703125,0.2677083651234473,0.4032105471968749,-0.8674581133457442,-3.625,-30.5,18.75
130.5,-0.06103515625,0.30517578125,0.06103515625,0.2721030304879909,0.401745658742027,-0.8634296700949126,-4.75,-26.375,20.75
131.0,0.67138671875,-2.9296875,-1.3427734375,0.2719809564500869,0.3966185491500595,-0.8709982604449599,-5.1875,-29.75,21.5
131.5,0.06103515625,-0.30517578125,-0.3662109375,0.2583086642048402,0.401745658742027,-0.8717307046723838,-4.0,-29.375,19.5625
132.0,-0.18310546875,-0.06103515625,0.244140625,0.2620929593798639,0.4038209173863948,-0.8677022614215522,-4.0,-29.375,19.125
132.5,0.3662109375,1.5869140625,0.67138671875,0.2541581469161046,0.401745658742027,-0.8674581133457442,-5.9375,-28.625,18.3125
133.0,-0.18310546875,0.0,0.30517578125,0.2706381420331431,0.4000366222113712,-0.8742942594683676,-6.6875,-27.5,21.875
133.5,0.244140625,0.1220703125,0.244140625,0.2692953276161992,0.4004028443250831,-0.8679464094973601,-3.625,-30.125,16.6875
134.0,0.0,0.244140625,0.06103515625,0.2707602160710471,0.3986938077944273,-0.870143742179632,-5.1875,-27.875,19.9375
134.5,-0.06103515625,0.18310546875,0.06103515625,0.2727134006775109,0.3973509933774834,-0.8683126316110721,-4.0,-27.5,19.5625
135.0,0.1220703125,-0.18310546875,0.3662109375,0.2674642170476394,0.3983275856807153,-0.8703878902554399,-6.3125,-30.5,21.875
135.5,0.0,0.06103515625,0.06103515625,0.2719809564500869,0.3963744010742515,-0.8691671498764,-4.75,-29.0,19.125
136.0,-0.30517578125,-0.18310546875,0.06103515625,0.2721030304879909,0.401257362590411,-0.8648945585497604,-3.625,-29.0,21.0625
136.5,-0.48828125,0.06103515625,-0.1220703125,0.2699056978057191,0.4011352885525071,-0.8625751518295847,-5.1875,-30.5,22.6875
137.0,0.3662109375,-0.06103515625,0.1220703125,0.2601397747734,0.3986938077944273,-0.8646504104739524,-4.0,-29.75,22.3125
137.5,-0.06103515625,0.0,0.0,0.271126438184759,0.3956419568468276,-0.8650166325876644,-4.375,-28.625,19.125
138.0,-0.06103515625,-0.06103515625,-0.244140625,0.271614734336375,0.3979613635670034,-0.8668477431562243,-5.9375,-29.0,21.0625
138.5,0.18310546875,0.06103515625,-0.06103515625,0.2708822901089511,0.3978392895290994,-0.8667256691183203,-4.75,-26.75,20.75
139.0,-0.1220703125,0.06103515625,0.1220703125,0.2708822901089511,0.3997924741355632,-0.8667256691183203,-4.375,-30.125,17.9375
139.5,-0.18310546875,-0.244140625,-0.244140625,0.2721030304879909,0.3991821039460432,-0.8641621143223365,-2.875,-33.375,12.75
140.0,-0.48828125,0.244140625,0.30517578125,0.2739341410565508,0.3990600299081392,-0.8558610797448652,0.5,-30.125,11.9375
140.5,0.18310546875,0.30517578125,0.6103515625,0.2749107333597827,0.3974730674153874,-0.8656270027771844,-12.8125,-30.125,18.75
141.0,-9.21630859375,10.80322265625,-0.54931640625,0.2915128025147251,0.3953978087710196,-0.8739280373546556,-10.875,-30.125,13.1875
141.5,-13.97705078125,-8.544921875,-28.1982421875,0.2741782891323587,0.5627613147373882,-0.7772453993346965,-5.1875,-29.375,17.5
142.0,1.220703125,8.36181640625,19.47021484375,0.1939756462294381,0.65248573259682,-0.7490462965788751,-5.1875,-29.0,18.75
142.5,-5.67626953125,12.63427734375,13.73291015625,0.4226203192236091,0.4185918759727774,-0.7842036194952239,-4.375,-30.875,18.75
143.0,-11.41357421875,-2.13623046875,-18.49365234375,0.4311655018768883,0.4295785393841365,-0.7683339945677053,-5.9375,-28.625,16.75
143.5,24.84130859375,4.45556640625,25.08544921875,0.3007904293954283,0.3730582598345897,-0.8424329355754265,-5.1875,-31.5625,13.9375
144.0,0.30517578125,-9.521484375,2.38037109375,0.3216650898770104,0.4432508316293832,-0.8418225653859066,-4.375,-32.6875,15.1875
144.5,-2.01416015625,4.0283203125,-2.0751953125,0.3242286446729941,0.3968626972258675,-0.825342570268868,-2.5,-30.5,16.6875
145.0,-0.1220703125,0.3662109375,1.8310546875,0.336924344615009,0.4367809076204718,-0.8216803491317484,-1.6875,-28.625,16.3125
145.5,-11.1083984375,8.30078125,1.64794921875,0.325083162938322,0.4605853450117496,-0.8091067232276375,-15.8125,-27.125,18.75
146.0,-0.8544921875,-0.244140625,-0.67138671875,0.3891720328379162,0.5471358378856777,-0.7423322244941557,-10.875,-30.125,18.3125
146.5,12.8173828125,-22.216796875,2.62451171875,0.2097231971190527,0.4964751121555223,-0.8573259681997131,-5.9375,-28.625,16.6875
147.0,-2.8076171875,8.48388671875,1.40380859375,0.2102114932706686,0.401867732779931,-0.9035920285653248,-4.375,-28.625,19.5625
147.5,2.44140625,10.009765625,33.50830078125,0.4333628345591601,0.3895382549516281,-0.7942136906033509,-4.375,-29.375,19.125
148.0,3.7841796875,-24.71923828125,-24.169921875,0.4696188238166447,0.3543809320352794,-0.8062990203558458,-6.3125,-30.5,17.5
148.5,17.578125,2.5634765625,9.6435546875,0.3055513168736838,0.3773308511612293,-0.8938261055330058,-5.9375,-28.25,16.75
149.0,0.6103515625,0.244140625,0.244140625,0.2557451094088565,0.4041871395001068,-0.8595233008819849,-6.6875,-29.375,19.125
149.5,0.1220703125,-0.06103515625,-0.18310546875,0.2885830256050294,0.4076052125614185,-0.8557390057069613,-7.5,-30.125,17.5
150.0,-0.06103515625,0.18310546875,0.48828125,0.2847987304300058,0.4049195837275307,-0.8601336710715048,-7.5,-31.25,15.9375
150.5,-1.77001953125,0.244140625,3.90625,0.2871181371501816,0.4024781029694509,-0.8537858211004975,-5.9375,-31.5625,18.75
151.0,0.91552734375,-1.52587890625,0.0,0.3167821283608508,0.4057741019928587,-0.8426770836512345,-5.9375,-28.625,17.125
151.5,-0.6103515625,0.79345703125,1.220703125,0.2900479140598773,0.3966185491500595,-0.8679464094973601,-1.3125,-33.4375,14.75
152.0,-11.90185546875,18.85986328125,-2.62451171875,0.4013794366283151,0.4972075563829463,-0.7540513321329386,-0.9375,-32.3125,11.9375
152.5,15.2587890625,-27.52685546875,5.0048828125,0.2595294045838801,0.3958861049226356,-0.7954344309823909,-7.0625,-30.5,14.75
153.0,-3.23486328125,7.50732421875,1.15966796875,0.3178807947019867,0.4395886104922635,-0.8213141270180364,-12.8125,-29.75,16.6875
153.5,-5.67626953125,4.8828125,-27.28271484375,0.3545030060731834,0.532242805261391,-0.7732169560838649,-5.9375,-31.25,14.375
154.0,-4.69970703125,-3.5400390625,-5.06591796875,0.2125308999908444,0.6205023346659749,-0.7539292580950346,-5.9375,-33.4375,17.125
154.5,15.625,10.80322265625,36.07177734375,0.2739341410565508,0.5299233985412153,-0.7645496993926817,-6.3125,-32.3125,14.75
155.0,-6.7138671875,16.11328125,2.8076171875,0.5501876888332774,0.423718985564745,-0.7679677724539934,-5.9375,-32.3125,20.3125
155.5,1.15966796875,-14.34326171875,-27.9541015625,0.4373912778099917,0.4449598681600391,-0.7888424329355754,-4.75,-31.9375,18.75
156.0,-1.28173828125,7.32421875,1.15966796875,0.282967619861446,0.5307779168065432,-0.7771233252967925,-4.375,-29.75,13.1875
156.5,-5.9814453125,12.14599609375,-8.1787109375,0.4477675710318308,0.4914700766014588,-0.7124240852076784,-5.1875,-29.75,15.9375
157.0,6.65283203125,-11.5966796875,16.357421875,0.4702291940061647,0.445570238349559,-0.8204596087527085,-4.75,-31.9375,21.875
157.5,0.3662109375,-1.15966796875,-0.1220703125,0.2838221381267738,0.4692526017029328,-0.8246101260414441,-4.375,-29.375,17.125
158.0,0.30517578125,-0.3662109375,-0.9765625,0.3051850947599719,0.4585100863673818,-0.826197088534196,-5.9375,-30.125,17.9375
158.5,0.42724609375,-0.8544921875,-0.3662109375,0.3031098361156041,0.4574114200262459,-0.8323007904293954,-4.0,-29.75,19.9375
159.0,0.30517578125,-0.06103515625,0.1220703125,0.3007904293954283,0.4510635700552385,-0.8341319009979553,-4.75,-29.0,18.3125
159.5,-0.06103515625,-0.1220703125,-0.1220703125,0.2982268745994446,0.4486220892971587,-0.8308359019745476,-4.375,-30.875,18.75
160.0,0.244140625,-0.67138671875,-0.1220703125,0.2954191717276528,0.4517960142826624,-0.8314462721640675,-3.625,-29.0,16.6875
160.5,-0.1220703125,-0.06103515625,0.0,0.2954191717276528,0.4495986816003906,-0.8325449385052034,-4.0,-29.0,19.125
161.0,-0.1220703125,0.244140625,0.30517578125,0.2973723563341166,0.4532609027375103,-0.8301034577471236,-4.0,-26.75,15.9375
161.5,-0.06103515625,-0.1220703125,0.1220703125,0.2944425794244209,0.4499649037141026,-0.8337656788842432,-4.75,-30.875,16.3125
162.0,0.1220703125,-0.30517578125,0.1220703125,0.2916348765526291,0.4465468306527909,-0.8326670125431074,-3.625,-31.9375,17.125
162.5,-0.18310546875,0.06103515625,0.1220703125,0.2899258400219733,0.4525284585100864,-0.8287606433301797,-4.75,-30.875,17.125
163.0,0.06103515625,-0.18310546875,0.06103515625,0.2940763573107089,0.4470351268044069,-0.8348643452253792,-5.1875,-31.25,21.875
163.5,0.1220703125,-0.30517578125,-0.3662109375,0.2923673207800531,0.4476454969939268,-0.8359630115665151,-4.75,-29.375,19.125
164.0,0.0,0.0,0.0,0.2915128025147251,0.4498428296761986,-0.8330332346568193,-4.75,-28.25,18.3125
164.5,-0.1220703125,0.0,-0.244140625,0.2918790246284371,0.4491103854487747,-0.8308359019745476,-4.375,-29.375,17.125
165.0,-0.06103515625,0.1220703125,0.18310546875,0.2912686544389172,0.4483779412213508,-0.8353526413769952,-4.0,-29.375,18.75
165.5,0.30517578125,-0.54931640625,0.06103515625,0.2884609515671255,0.4432508316293832,-0.8377941221350749,-5.1875,-31.5625,17.9375
166.0,0.244140625,-0.1220703125,0.18310546875,0.2880947294534135,0.4475234229560228,-0.8354747154148991,-11.625,-30.5,16.6875
166.5,-0.06103515625,-0.6103515625,-0.42724609375,0.292855616931669,0.4478896450697348,-0.8354747154148991,-3.25,-34.125,13.9375
167.0,-0.244140625,0.06103515625,-0.244140625,0.2916348765526291,0.4472792748802148,-0.8333994567705313,-6.3125,-32.6875,14.375
167.5,0.0,0.18310546875,0.244140625,0.2907803582873012,0.4463026825769829,-0.8348643452253792,-6.6875,-29.75,15.5625
168.0,3.96728515625,-15.44189453125,18.12744140625,0.4112674336985382,0.3707388531144139,-0.8385265663624989,-4.375,-31.5625,17.125
168.5,-18.98193359375,3.2958984375,-16.54052734375,0.4004028443250831,0.4902493362224189,-0.7524643696401868,-7.5,-29.375,15.1875
169.0,1.5869140625,-13.18359375,-9.3994140625,0.2841883602404859,0.6373485518967253,-0.7345194860683004,-7.5,-30.5,17.125
169.5,6.591796875,-10.498046875,5.615234375,0.4077272865993225,0.5268715475936155,-0.7345194860683004,-6.6875,-30.875,17.5
170.0,3.72314453125,-5.4931640625,1.220703125,0.380748924222541,0.4760887478255562,-0.7870113223670155,-7.8125,-29.75,14.75
170.5,-1.40380859375,4.33349609375,-5.0048828125,0.3669545579393902,0.467055269020661,-0.7918942838831752,-8.5625,-30.875,18.75
171.0,10.19287109375,-14.6484375,4.0283203125,0.3641468550675985,0.499893185216834,-0.7809076204718162,-5.9375,-31.5625,17.125
171.5,-0.48828125,2.62451171875,1.46484375,0.3402203436384167,0.4630268257698294,-0.80458998382519,-5.5625,-29.75,19.125
172.0,0.3662109375,0.30517578125,-0.8544921875,0.3310647907956175,0.4570451979125339,-0.8138676107058931,-5.5625,-29.0,17.9375
172.5,-0.06103515625,-0.06103515625,0.732421875,0.3309427167577135,0.4542374950407422,-0.8092287972655415,-5.9375,-31.5625,18.75
173.0,-0.1220703125,-0.18310546875,-0.1220703125,0.3302102725302896,0.4582659382915738,-0.8180181279946287,-5.5625,-31.25,14.375
173.5,2.0751953125,-11.04736328125,6.4697265625,0.3494979705191198,0.4713278603473006,-0.80458998382519,-8.1875,-29.0,18.3125
174.0,-0.30517578125,-0.48828125,0.3662109375,0.3126316110721152,0.4419080172124393,-0.8244880520035401,-5.9375,-29.0,16.6875
174.5,0.42724609375,-0.3662109375,0.54931640625,0.3162938322092349,0.4257942442091128,-0.8393810846278268,-5.5625,-29.0,21.875
175.0,0.18310546875,-0.67138671875,-0.3662109375,0.3108005005035554,0.4287240211188086,-0.8388927884762108,-7.0625,-30.875,19.125
175.5,-0.1220703125,0.0,0.06103515625,0.3106784264656514,0.4284798730430005,-0.8404797509689627,-6.6875,-29.0,19.125
176.0,-0.18310546875,0.06103515625,0.18310546875,0.3098239082003235,0.4256721701712088,-0.8376720480971709,-5.5625,-30.125,19.125
176.5,0.0,-0.244140625,0.0,0.3072603534043397,0.4259163182470168,-0.8379161961729789,-7.5,-29.0,18.3125
177.0,0.244140625,-0.6103515625,-0.06103515625,0.3116550187688833,0.4320200201422162,-0.8333994567705313,-6.6875,-30.125,19.5625
177.5,0.1220703125,-0.1220703125,0.06103515625,0.3092135380108035,0.4290902432325205,-0.8377941221350749,-8.1875,-30.875,19.5625
178.0,0.18310546875,-0.06103515625,0.06103515625,0.3057954649494919,0.4292123172704245,-0.8371837519455549,-4.75,-30.125,20.75
178.5,-0.18310546875,0.1220703125,0.0,0.3131199072237312,0.4264046143986327,-0.8354747154148991,-5.9375,-29.375,18.75
179.0,0.1220703125,-0.1220703125,-0.06103515625,0.3095797601245155,0.4307992797631764,-0.8412121951963866,-6.6875,-29.0,16.3125
179.5,-0.06103515625,0.1220703125,0.06103515625,0.3138523514511551,0.4267708365123447,-0.8377941221350749,-6.3125,-27.5,18.3125
180.0,-0.244140625,0.0,-0.244140625,0.3087252418591876,0.4283577990050966,-0.836695455793939,-7.5,-28.625,16.3125
180.5,0.30517578125,-0.244140625,-0.06103515625,0.3060396130252998,0.4279915768913846,-0.8435316019165624,-3.625,-28.625,18.75
181.0,0.18310546875,-0.1220703125,0.06103515625,0.304452650532548,0.4284798730430005,-0.8393810846278268,-5.9375,-30.5,17.125
181.5,0.1220703125,-0.3662109375,-0.1220703125,0.3055513168736838,0.4244514297921689,-0.8382824182866909,-5.1875,-30.875,18.75
182.0,0.244140625,-0.18310546875,-0.06103515625,0.3006683553575243,0.4260383922849208,-0.8425550096133305,-6.6875,-31.5625,17.5
182.5,0.1220703125,0.732421875,0.244140625,0.3053071687978759,0.4265266884365367,-0.8413342692342906,-6.6875,-31.5625,18.75
183.0,-0.1220703125,-0.18310546875,-0.06103515625,0.3097018341624195,0.4257942442091128,-0.8391369365520188,-4.75,-31.9375,20.75
183.5,-0.06103515625,0.244140625,0.1220703125,0.3123874629963072,0.434339426862392,-0.8358409375286111,-7.0625,-28.25,19.9375
184.0,0.30517578125,-0.1220703125,-0.06103515625,0.3076265755180517,0.4286019470809045,-0.838038270210883,-6.6875,-29.75,17.9375
184.5,0.06103515625,0.0,0.18310546875,0.3065279091769158,0.4255500961333048,-0.8385265663624989,-7.5,-31.9375,19.9375
185.0,-0.06103515625,-0.1220703125,-0.06103515625,0.3087252418591876,0.4250617999816889,-0.8342539750358593,-5.1875,-30.5,15.1875
185.5,-0.18310546875,0.18310546875,0.06103515625,0.3050630207220679,0.4265266884365367,-0.8386486404004029,-6.6875,-31.5625,15.9375
186.0,0.06103515625,-0.244140625,0.0,0.3099459822382275,0.4271370586260567,-0.8381603442487869,-8.5625,-30.125,15.5625
186.5,-0.18310546875,0.0,-0.18310546875,0.3099459822382275,0.4279915768913846,-0.8390148625141148,-7.5,-30.125,15.5625
187.0,-0.30517578125,0.1220703125,-0.30517578125,0.3118991668446913,0.4289681691946165,-0.8403576769310587,-7.8125,-31.25,21.0625
187.5,0.244140625,-0.1220703125,-0.18310546875,0.3081148716696676,0.4295785393841365,-0.837061677907651,-5.9375,-29.75,18.75
188.0,-1.3427734375,1.5869140625,0.91552734375,0.3120212408825953,0.4251838740195929,-0.8427991576891385,-5.9375,-30.5,15.5625
188.5,0.42724609375,-0.244140625,1.64794921875,0.3317972350230415,0.4498428296761986,-0.815088351084933,-8.9375,-30.875,19.125
189.0,0.3662109375,-0.9765625,-0.1220703125,0.3175145725882748,0.4316537980285043,-0.8324228644672994,-7.8125,-30.5,19.5625
189.5,-0.48828125,0.732421875,0.244140625,0.3210547196874904,0.4270149845881527,-0.8332773827326273,-6.3125,-30.5,16.6875
190.0,-0.54931640625,0.3662109375,-0.1220703125,0.3165379802850429,0.4290902432325205,-0.8333994567705313,-6.6875,-30.125,17.9375
190.5,0.732421875,-1.52587890625,-0.6103515625,0.3177587206640828,0.4305551316873683,-0.8321787163914914,-7.5,-28.625,18.75
191.0,-0.18310546875,0.1220703125,0.3662109375,0.3114108706930753,0.4275032807397687,-0.8331553086947233,-4.75,-31.25,12.75
191.5,0.1220703125,-0.48828125,-0.1220703125,0.3216650898770104,0.4293343913083285,-0.8338877529221472,-2.5,-33.4375,17.125
192.0,0.1220703125,-0.18310546875,-0.30517578125,0.3204443494979705,0.4276253547776726,-0.8354747154148991,-13.1875,-31.25,17.5
192.5,-0.06103515625,-0.244140625,0.0,0.3158055360576189,0.4288460951567125,-0.836451307718131,-8.9375,-31.25,15.1875
193.0,-0.6103515625,1.28173828125,0.48828125,0.3186132389294107,0.4314096499526963,-0.8315683462019715,-2.0625,-31.9375,12.75
193.5,-3.47900390625,1.3427734375,-5.37109375,0.2622150334177678,0.3778191473128452,-0.8462172307504502,-6.3125,-31.25,15.5625
194.0,-7.8125,-3.173828125,0.1220703125,0.1976378673665578,0.56434827723014,-0.7965330973235267,-7.0625,-30.875,15.1875
194.5,34.7900390625,25.93994140625,19.4091796875,0.2021546067690054,0.3524277474288155,-0.936552018799402,-5.5625,-33.0625,15.5625
195.0,0.91552734375,-1.46484375,-0.244140625,0.4693746757408368,0.413220618305002,-0.7694326609088412,-7.8125,-31.25,15.5625
195.5,-5.67626953125,-9.46044921875,-35.46142578125,0.369273964659566,0.5172276985992004,-0.7452620014038515,-7.5,-29.0,15.1875
196.0,9.765625,2.8076171875,5.06591796875,0.2546464430677205,0.5261391033661916,-0.7997070223090305,-6.3125,-31.5625,17.9375
196.5,0.18310546875,6.89697265625,6.65283203125,0.3272804956205939,0.4804834131900998,-0.7918942838831752,-5.5625,-31.5625,18.3125
197.0,0.0,-2.25830078125,-0.8544921875,0.3521835993530076,0.5150303659169286,-0.7636951811273538,-7.0625,-31.25,18.3125
197.5,0.06103515625,0.18310546875,-1.220703125,0.3513290810876797,0.4810937833796197,-0.7901852473525193,-8.1875,-31.25,18.3125
198.0,-1.708984375,-1.0986328125,-0.54931640625,0.3186132389294107,0.4869533371990112,-0.7889645069734794,-7.5,-31.9375,15.5625
198.5,5.615234375,-3.41796875,-0.42724609375,0.3552354503006073,0.4746238593707083,-0.7859126560258797,-6.3125,-31.25,13.9375
199.0,-0.67138671875,2.685546875,-0.91552734375,0.3173924985503707,0.4662007507553331,-0.8084963530381176,-10.125,-29.0,19.9375
199.5,0.0,-0.18310546875,-0.3662109375,0.3396099734488967,0.4591204565569017,-0.80458998382519,-1.6875,-31.5625,12.375
200.0,-2.50244140625,-1.89208984375,0.8544921875,0.325693533127842,0.4587542344431898,-0.7895748771629993,0.875,-34.5,10.0
200.5,0.30517578125,0.1220703125,0.3662109375,0.3491317484054079,0.47804193243202,-0.7927488021485031,-8.9375,-31.25,13.5625
201.0,0.1220703125,-0.42724609375,0.244140625,0.3518173772392956,0.4703512680440687,-0.8053224280526139,-10.875,-29.375,17.125
201.5,26.06201171875,-0.244140625,35.58349609375,0.369273964659566,0.4083376567888424,-0.8070314645832698,-6.3125,-31.5625,17.5
