time,SACR_gyr_x,SACR_gyr_y,SACR_gyr_z,SACR_acc_x,SACR_acc_y,SACR_acc_z,SACR_mag_x,SACR_mag_y,SACR_mag_z
130.0,0.1220703125,-0.18310546875,-0.06103515625,0.9638966032898952,-0.0128177739799188,0.2435377056184575,-31.9375,-1.875,-38.1875
130.5,0.0,-0.1220703125,0.0,0.9654835657826472,-0.0125736259041108,0.2451246681112094,-34.875,1.125,-37.375
131.0,-0.1220703125,0.42724609375,0.0,0.9645069734794152,-0.0123294778283028,0.2509842219306009,-32.3125,0.75,-36.125
131.5,-0.1220703125,0.30517578125,-0.06103515625,0.9641407513657032,-0.0150151066621906,0.2540360728782006,-33.0625,0.0,-39.0
132.0,-0.06103515625,0.0,-0.1220703125,0.9620654927213356,-0.0136722922452467,0.2489089632862331,-32.6875,-0.375,-36.5
132.5,0.18310546875,-0.06103515625,-0.1220703125,0.9635303811761834,-0.0144047364726706,0.249275185399945,-33.0625,-0.75,-38.5625
133.0,-0.1220703125,0.0,-0.18310546875,0.9646290475173191,-0.0153813287759025,0.2486648152104251,-33.0625,0.375,-41.375
133.5,0.06103515625,0.06103515625,0.0,0.9648731955931272,-0.0140385143589587,0.249763481551561,-34.5,0.75,-37.375
134.0,-0.244140625,0.06103515625,-0.06103515625,0.9629200109866634,-0.0134281441694387,0.2458571123386334,-33.8125,1.125,-38.5625
134.5,0.18310546875,0.1220703125,0.0,0.9646290475173191,-0.0125736259041108,0.2506179998168889,-32.6875,0.75,-36.125
135.0,-0.06103515625,0.18310546875,-0.1220703125,0.9618213446455276,-0.0131839960936307,0.2450025940733054,-32.6875,-0.75,-37.75
135.5,0.06103515625,-0.06103515625,-0.1220703125,0.9637745292519914,-0.0136722922452467,0.2504959257789849,-31.9375,0.0,-41.375
136.0,0.06103515625,0.0,-0.1220703125,0.9631641590624714,-0.0151371807000946,0.2509842219306009,-31.3125,1.125,-36.5625
136.5,0.244140625,-0.06103515625,-0.1220703125,0.9646290475173191,-0.0123294778283028,0.2473220007934812,-31.9375,0.75,-39.0
137.0,0.1220703125,0.0,-0.1220703125,0.9636524552140874,-0.010864589373455,0.2474440748313852,-31.6875,-0.75,-39.0
137.5,-0.18310546875,0.244140625,-0.18310546875,0.9660939359721672,-0.0140385143589587,0.249641407513657,-33.0625,-0.375,-36.9375
138.0,0.30517578125,0.06103515625,0.0,0.9646290475173191,-0.0124515518662068,0.249885555589465,-33.4375,-0.75,-35.3125
138.5,-0.244140625,0.18310546875,0.0,0.9649952696310312,-0.0144047364726706,0.2503738517410809,-33.0625,-1.4375,-36.9375
139.0,0.1220703125,-0.18310546875,-0.18310546875,0.9620654927213356,-0.0141605883968626,0.249275185399945,-32.3125,0.75,-38.1875
139.5,-1.8310546875,2.50244140625,0.3662109375,0.9615771965697196,-0.0123294778283028,0.2545243690298165,-31.6875,0.0,-38.1875
140.0,-1.64794921875,1.46484375,0.0,0.9585253456221198,-0.0184331797235023,0.2550126651814325,-31.9375,-1.875,-38.1875
140.5,0.6103515625,-2.8076171875,-0.3662109375,0.9586474196600238,-0.0123294778283028,0.2304757835627308,-31.6875,-1.0625,-36.9375
141.0,-0.06103515625,0.06103515625,-0.06103515625,0.9597460860011596,-0.0024414807580797,0.2531815546128727,-33.0625,-2.25,-36.9375
141.5,0.79345703125,-5.859375,-0.48828125,0.966704306161687,-0.0125736259041108,0.2367015594958342,-33.8125,0.375,-34.5
142.0,2.86865234375,3.0517578125,-0.6103515625,0.9714651936399428,-0.0219733268227179,0.2128971221045564,-34.875,0.75,-34.5
142.5,-1.28173828125,0.8544921875,-0.79345703125,0.9708548234504228,-0.0123294778283028,0.2380443739127781,-32.3125,0.375,-35.75
143.0,0.79345703125,-0.79345703125,-0.1220703125,0.9635303811761834,-0.0024414807580797,0.238532670064394,-34.125,0.375,-35.3125
143.5,4.39453125,1.220703125,-0.48828125,0.9646290475173191,0.0047608874782555,0.2379222998748741,-33.8125,0.375,-34.9375
144.0,-2.38037109375,3.60107421875,0.732421875,0.9610889004181036,-0.0144047364726706,0.2451246681112094,-31.6875,-0.375,-39.8125
144.5,2.8076171875,-3.2958984375,-1.3427734375,0.9651173436689352,-0.0007324442274239,0.2552568132572405,-32.6875,0.0,-38.1875
145.0,-0.8544921875,-0.244140625,1.03759765625,0.9730521561326944,-0.0048829615161595,0.2408520767845698,-33.4375,-0.375,-37.375
145.5,-4.39453125,2.74658203125,-0.91552734375,0.9585253456221198,-0.0164799951170384,0.2258369701223792,-33.8125,0.0,-37.75
146.0,1.8310546875,-1.0986328125,-1.52587890625,0.9635303811761834,-0.0145268105105746,0.2453688161870174,-33.0625,-1.4375,-35.75
146.5,4.45556640625,-4.0283203125,1.0986328125,0.9647511215552232,0.0162358470412305,0.2553788872951445,-30.9375,-0.75,-37.75
147.0,-0.42724609375,2.62451171875,-1.0986328125,0.9637745292519914,0.0129398480178228,0.2569658497878964,-34.875,-0.75,-38.1875
147.5,-0.1220703125,-0.1220703125,-0.06103515625,0.9623096407971434,0.0069582201605273,0.2464674825281533,-32.6875,-1.0625,-38.625
148.0,0.0,0.18310546875,0.06103515625,0.9623096407971434,0.010376293221839,0.2454908902249214,-33.8125,-1.0625,-40.625
148.5,0.91552734375,-0.42724609375,-0.30517578125,0.9657277138584552,0.021485030671102,0.2537919248023926,-33.0625,-0.75,-39.375
149.0,0.06103515625,-0.54931640625,-0.1220703125,0.9637745292519914,-0.0021973326822717,0.2572099978637043,-33.0625,0.375,-38.1875
149.5,0.06103515625,-0.06103515625,0.48828125,0.9616992706076236,0.0012207403790398,0.249153111362041,-31.3125,-1.4375,-36.9375
150.0,-4.45556640625,2.99072265625,2.3193359375,0.9579149754325998,-0.0115970336008789,0.2677083651234473,-33.8125,0.375,-39.8125
150.5,5.126953125,-7.4462890625,-1.52587890625,0.9669484542374952,-0.0048829615161595,0.2459791863765373,-32.6875,-1.875,-37.75
151.0,-0.48828125,-0.54931640625,1.3427734375,0.9620654927213356,0.0130619220557267,0.2288888210699789,-32.6875,0.0,-38.1875
151.5,0.244140625,0.18310546875,2.44140625,0.9637745292519914,0.0090334788048951,0.2364574114200262,-31.9375,1.5,-34.875
152.0,-0.54931640625,3.60107421875,-0.8544921875,0.9638966032898952,-0.010498367259743,0.2464674825281533,-31.9375,-0.375,-39.8125
152.5,0.48828125,-1.03759765625,-0.244140625,0.9657277138584552,-0.0240485854670857,0.2583086642048402,-31.6875,0.375,-34.9375
153.0,-1.28173828125,3.90625,1.03759765625,0.9646290475173191,-0.0255134739219336,0.2489089632862331,-32.6875,-1.0625,-37.375
153.5,-0.18310546875,0.67138671875,0.1220703125,0.9614551225318156,-0.0067140720847193,0.2447584459974975,-31.3125,-1.0625,-36.9375
154.0,-1.46484375,2.3193359375,-0.1220703125,0.9625537888729514,-0.0164799951170384,0.2524491103854487,-32.6875,2.3125,-36.125
154.5,0.18310546875,-0.79345703125,-0.18310546875,0.9606006042664876,-0.0218512527848139,0.2620929593798639,-33.0625,1.125,-36.5625
155.0,0.54931640625,-5.7373046875,-1.8310546875,0.9671926023133032,-0.0065919980468153,0.2013000885036774,-34.5,-0.375,-38.1875
155.5,-1.5869140625,1.46484375,0.244140625,0.9627979369487594,0.0013428144169438,0.2435377056184575,-33.8125,2.6875,-36.5625
156.0,-0.42724609375,0.79345703125,0.0,0.9610889004181036,-0.0115970336008789,0.2515945921201208,-33.0625,-0.375,-34.875
156.5,0.06103515625,0.0,0.1220703125,0.9637745292519914,-0.0123294778283028,0.2548905911435285,-33.4375,0.75,-39.0
157.0,0.06103515625,-0.06103515625,-0.06103515625,0.9641407513657032,-0.0115970336008789,0.2524491103854487,-34.5,-1.0625,-41.0
157.5,0.244140625,0.0,0.0,0.9646290475173191,-0.0080568865016632,0.250007629627369,-32.6875,-1.0625,-39.0
158.0,-0.06103515625,0.18310546875,-0.06103515625,0.9624317148350474,-0.0087893307290871,0.2507400738547929,-32.3125,0.75,-38.1875
158.5,0.1220703125,-0.06103515625,-0.06103515625,0.9624317148350474,-0.010376293221839,0.2515945921201208,-33.0625,0.0,-40.25
159.0,0.1220703125,0.0,-0.06103515625,0.9649952696310312,-0.0112308114871669,0.2537919248023926,-33.4375,1.125,-38.625
159.5,0.0,0.06103515625,-0.18310546875,0.9635303811761834,-0.0091555528427991,0.2511062959685049,-33.4375,-0.75,-37.375
160.0,0.244140625,0.0,-0.1220703125,0.9625537888729514,-0.0093997009186071,0.249885555589465,-31.3125,0.0,-37.375
160.5,0.1220703125,0.06103515625,0.0,0.9630420850245676,-0.0085451826532792,0.2529374065370647,-31.3125,0.375,-38.625
161.0,0.0,0.0,-0.18310546875,0.9616992706076236,-0.0084231086153752,0.2512283700064089,-33.0625,0.75,-40.25
161.5,-0.06103515625,0.18310546875,-0.18310546875,0.9631641590624714,-0.0125736259041108,0.249641407513657,-31.9375,0.75,-37.375
162.0,0.1220703125,0.06103515625,-0.06103515625,0.9642628254036072,-0.0087893307290871,0.2533036286507767,-32.3125,-1.875,-41.375
162.5,0.18310546875,-0.1220703125,-0.1220703125,0.9636524552140874,-0.0120853297524948,0.2511062959685049,-32.6875,1.125,-40.25
163.0,0.1220703125,0.0,-0.06103515625,0.9613330484939115,-0.0089114047669911,0.2517166661580248,-30.9375,1.125,-39.8125
163.5,0.18310546875,0.0,-0.06103515625,0.9630420850245676,-0.0109866634113589,0.2509842219306009,-30.9375,1.125,-36.9375
164.0,-0.06103515625,0.06103515625,-0.1220703125,0.9647511215552232,-0.010010071108127,0.2514725180822169,-34.5,-0.75,-37.8125
164.5,0.06103515625,0.18310546875,0.0,0.9627979369487594,-0.010010071108127,0.2535477767265847,-32.6875,-1.0625,-35.75
165.0,0.0,0.244140625,-0.1220703125,0.9623096407971434,-0.010498367259743,0.2517166661580248,-34.125,0.375,-36.9375
165.5,3.96728515625,-0.9765625,-1.15966796875,0.9648731955931272,-0.02172917874691,0.2651448103274636,-33.4375,-1.0625,-39.0
166.0,-3.11279296875,4.94384765625,-0.9765625,0.9588915677358316,-0.0068361461226233,0.2338938566240425,-31.6875,2.3125,-39.0
166.5,0.91552734375,-1.0986328125,-0.9765625,0.9543748283333842,-0.0269783623767815,0.2708822901089511,-32.3125,-1.0625,-39.4375
