time,C7_gyr_x,C7_gyr_y,C7_gyr_z,C7_acc_x,C7_acc_y,C7_acc_z,C7_mag_x,C7_mag_y,C7_mag_z
197.0,-5.18798828125,-0.79345703125,-3.47900390625,-0.955839716788232,-0.1401409955137791,-0.2431714835047456,22.1875,14.4375,-8.75
197.5,0.9765625,0.67138671875,0.1220703125,-0.9651173436689352,-0.1235389263588366,-0.2298654133732108,22.25,11.8125,-12.125
198.0,0.1220703125,-2.38037109375,0.0,-0.9636524552140874,-0.1104770043031098,-0.2487868892483291,22.5625,11.0625,-13.8125
198.5,3.84521484375,0.54931640625,1.52587890625,-0.9703665272988068,-0.1014435254982146,-0.2294991912594988,22.5625,13.0,-13.375
199.0,-0.42724609375,-0.244140625,-0.244140625,-0.9625537888729514,-0.1176793725394451,-0.2138737144077883,23.625,12.1875,-10.4375
199.5,5.67626953125,11.8408203125,3.2958984375,-0.9640186773277992,-0.1597949156163213,-0.2155827509384441,18.375,9.9375,-18.5
200.0,6.77490234375,-15.5029296875,-0.48828125,-0.9543748283333842,-0.1101107821893978,-0.2650227362895596,19.8125,13.0,-18.5
200.5,-8.9111328125,-12.451171875,-10.68115234375,-0.999298074282052,-0.1070589312417981,-0.1013214514603106,22.9375,13.375,-10.875
201.0,-0.54931640625,5.43212890625,0.244140625,-0.9971007415997802,-0.1176793725394451,-0.0576189458906827,23.25,13.6875,-10.0
201.5,-11.29150390625,13.36669921875,4.82177734375,-0.9527878658406324,-0.0614032410657063,-0.3187353129673146,22.5625,12.5625,-11.25
202.0,3.84521484375,7.8125,-0.6103515625,-0.9289834284493546,-0.0947294534134952,-0.3331400494399854,22.5625,12.5625,-11.75
202.5,-0.18310546875,-1.708984375,-0.8544921875,-0.9449751274147772,-0.1009552293465987,-0.3391216772972808,22.9375,12.5625,-11.75
203.0,-0.18310546875,-10.1318359375,6.2255859375,-0.9475386822107608,-0.0904568620868556,-0.2926114688558611,21.1875,12.1875,-13.8125
203.5,-12.6953125,-27.52685546875,-6.77490234375,-0.9803765984069338,-0.1477095858638264,-0.2569658497878964,22.5625,13.6875,-12.625
204.0,-6.16455078125,1.3427734375,-0.18310546875,-0.978545487838374,-0.0793481246375926,-0.2476882229071932,22.1875,13.6875,-13.4375
204.5,0.79345703125,0.67138671875,-0.42724609375,-0.9671926023133032,-0.1143833735160374,-0.2222968230231635,21.9375,14.8125,-15.0625
205.0,0.06103515625,2.685546875,-1.15966796875,-0.9609668263801996,-0.1246375926999725,-0.228400524918363,22.5625,13.375,-17.1875
205.5,1.03759765625,0.732421875,-1.28173828125,-0.9581591235084078,-0.1318399609363078,-0.228278450880459,21.5625,13.6875,-11.25
206.0,16.41845703125,6.89697265625,-1.64794921875,-0.9514450514236884,-0.1612598040711691,-0.2326731162450026,21.9375,13.375,-10.875
206.5,0.3662109375,-0.9765625,1.15966796875,-0.9502243110446486,-0.1756645405438398,-0.2553788872951445,22.1875,11.8125,-11.75
207.0,-2.74658203125,-3.84521484375,3.11279296875,-0.9837946714682456,-0.1243934446241645,-0.17322305978576,19.8125,13.375,-10.875
207.5,-10.986328125,2.01416015625,-1.46484375,-0.954496902371288,-0.0896023438215277,-0.2840662862025818,21.5625,15.5625,-13.0
208.0,-10.7421875,-2.9296875,-2.44140625,-0.9717093417157506,-0.096926786095767,-0.2187566759239478,22.1875,13.0,-10.875
208.5,1.64794921875,2.25830078125,0.732421875,-0.9662160100100712,-0.0937528611102633,-0.2406079287087618,21.9375,14.0625,-10.875
209.0,1.8310546875,0.06103515625,0.79345703125,-0.95730460524308,-0.0952177495651112,-0.249519333475753,21.9375,13.6875,-13.0
209.5,1.15966796875,-0.9765625,-1.89208984375,-0.956816309091464,-0.107913449507126,-0.2502517777031769,23.25,11.8125,-10.875
210.0,2.62451171875,0.91552734375,0.9765625,-0.9620654927213356,-0.0915555284279915,-0.227668080690939,22.5625,11.8125,-10.0
210.5,3.60107421875,-0.244140625,3.96728515625,-0.9687795648060548,-0.0823999755851924,-0.2318185979796746,22.5625,13.375,-13.0
211.0,0.8544921875,-1.15966796875,0.9765625,-0.9686574907681508,-0.0827661976989043,-0.227546006653035,21.1875,13.6875,-14.6875
211.5,-2.685546875,-0.3662109375,0.8544921875,-0.9602343821527756,-0.1037629322183904,-0.2254707480086672,20.875,13.0,-14.25
212.0,0.54931640625,0.79345703125,-0.06103515625,-0.9689016388439587,-0.0949736014893032,-0.2255928220465712,22.5625,11.8125,-14.25
212.5,0.91552734375,-0.3662109375,0.06103515625,-0.9653614917447432,-0.0828882717368083,-0.2308420056764427,21.9375,13.0,-11.25
213.0,-1.708984375,-0.18310546875,0.1220703125,-0.9692678609576708,-0.0716574602496414,-0.2251045258949552,20.875,13.6875,-13.0
213.5,-0.91552734375,-0.6103515625,-1.03759765625,-0.9669484542374952,-0.0695822016052735,-0.2357249671926023,23.25,11.4375,-12.125
214.0,0.06103515625,-0.79345703125,0.1220703125,-0.9614551225318156,-0.0556657612842188,-0.2436597796563616,22.5625,11.4375,-14.6875
214.5,0.67138671875,-0.06103515625,0.54931640625,-0.9685354167302468,-0.075685903500473,-0.2262031922360912,22.9375,13.375,-15.5625
215.0,0.67138671875,0.9765625,-0.732421875,-0.9728080080568864,-0.0631122775963621,-0.228156376842555,22.9375,11.8125,-13.0
215.5,0.732421875,0.0,1.52587890625,-0.967558824427015,-0.0677510910367137,-0.2458571123386334,21.9375,13.375,-13.8125
216.0,-4.21142578125,-0.9765625,-0.79345703125,-0.9669484542374952,-0.0894802697836237,-0.2222968230231635,22.25,13.0,-13.4375
216.5,-0.54931640625,2.5634765625,1.708984375,-0.9751274147770624,-0.0781273842585528,-0.2294991912594988,22.1875,14.4375,-11.25
217.0,0.54931640625,-0.67138671875,-2.197265625,-0.9637745292519914,-0.0577410199285866,-0.2360911893063143,22.9375,11.0625,-13.8125
217.5,0.1220703125,0.54931640625,-0.732421875,-0.966460158085879,-0.0849635303811761,-0.2138737144077883,23.625,11.4375,-11.75
218.0,1.15966796875,0.244140625,0.0,-0.9619434186834316,-0.0699484237189855,-0.2432935575426496,22.9375,13.375,-10.875
218.5,-1.5869140625,0.6103515625,0.67138671875,-0.9698782311471909,-0.0737327188940092,-0.2208319345683156,23.25,11.8125,-11.25
219.0,2.25830078125,0.48828125,-2.3193359375,-0.968169194616535,-0.0764183477278969,-0.2303537095248268,21.9375,13.375,-13.4375
219.5,-0.48828125,-0.06103515625,0.9765625,-0.9703665272988068,-0.0766624958037049,-0.2257148960844752,22.1875,13.375,-15.9375
220.0,0.79345703125,2.44140625,1.5869140625,-0.9608447523422956,-0.0896023438215277,-0.2220526749473555,22.1875,13.375,-12.625
220.5,-1.77001953125,-1.77001953125,-1.708984375,-0.9638966032898952,-0.08630634479812,-0.2215643787957396,19.8125,14.0625,-8.75
221.0,-2.74658203125,0.732421875,0.30517578125,-0.9632862331003754,-0.0933866389965514,-0.2309640797143467,20.875,14.4375,-14.6875
221.5,-4.638671875,-0.8544921875,0.9765625,-0.9710989715262308,-0.0958281197546311,-0.2110660115359965,24.3125,14.0625,-7.9375
222.0,11.23046875,-1.0986328125,-1.28173828125,-0.9879451887569812,-0.0957060457167272,-0.2567217017120883,20.875,13.6875,-13.4375
222.5,-2.99072265625,-1.77001953125,4.57763671875,-0.978911709952086,-0.184820093386639,-0.1564989165929136,22.9375,13.375,-16.4375
223.0,1.40380859375,-13.36669921875,-2.38037109375,-0.967558824427015,-0.1328165532395397,-0.2221747489852595,21.1875,15.9375,-13.0
223.5,-0.244140625,6.77490234375,2.5634765625,-0.9332560197759942,-0.1199987792596209,-0.2514725180822169,23.25,14.4375,-11.75
224.0,-2.99072265625,0.91552734375,0.91552734375,-0.9624317148350474,-0.1042512283700064,-0.2110660115359965,21.9375,14.4375,-12.125
224.5,-0.3662109375,-0.54931640625,-0.6103515625,-0.9658497878963592,-0.0899685659352397,-0.2432935575426496,21.5625,13.375,-14.25
225.0,-0.30517578125,0.0,-0.1220703125,-0.957060457167272,-0.108279671620838,-0.2374340037232581,20.875,14.4375,-14.25
225.5,-2.8076171875,-1.46484375,0.79345703125,-0.9670705282753992,-0.0811792352061525,-0.2230292672505874,22.25,14.8125,-11.75
226.0,1.40380859375,2.99072265625,-0.48828125,-0.9625537888729514,-0.1135288552507095,-0.2192449720755638,21.5625,12.5625,-10.4375
226.5,-1.953125,2.44140625,0.42724609375,-0.9647511215552232,-0.108767967772454,-0.2375560777611621,22.1875,14.8125,-14.6875
227.0,1.28173828125,1.3427734375,0.06103515625,-0.9588915677358316,-0.0927762688070314,-0.2435377056184575,21.5625,14.4375,-14.25
227.5,-2.3193359375,-0.42724609375,-1.220703125,-0.9689016388439587,-0.086794640949736,-0.2200994903408917,22.25,15.9375,-13.0
228.0,-2.01416015625,0.67138671875,0.42724609375,-0.9748832667012544,-0.1021759697256386,-0.2185125278481399,20.875,17.875,-11.75
228.5,-0.732421875,0.732421875,0.244140625,-0.957792901394696,-0.1329386272774437,-0.2259590441602832,22.1875,15.1875,-12.625
229.0,-8.6669921875,2.3193359375,-1.953125,-0.9598681600390636,-0.0904568620868556,-0.2440260017700735,22.1875,16.6875,-13.8125
229.5,6.4697265625,0.9765625,1.5869140625,-0.9471724600970488,-0.1497848445081942,-0.2325510422070986,21.5625,15.5625,-12.125
230.0,5.859375,-1.46484375,5.43212890625,-0.9730521561326944,-0.1218298898281808,-0.1888485366374706,23.25,15.5625,-15.5625
230.5,0.8544921875,-0.8544921875,0.9765625,-0.9614551225318156,-0.1273232215338602,-0.2204657124546037,21.5625,13.375,-15.0625
231.0,-1.15966796875,2.13623046875,-0.732421875,-0.9729300820947904,-0.1029084139530625,-0.2044740134891811,21.1875,16.3125,-13.8125
231.5,-0.1220703125,0.244140625,0.06103515625,-0.966460158085879,-0.1235389263588366,-0.216559343241676,21.1875,15.9375,-14.25
232.0,0.1220703125,0.30517578125,-0.06103515625,-0.9685354167302468,-0.1142612994781334,-0.2163151951658681,21.1875,17.125,-11.25
232.5,-0.3662109375,0.48828125,-0.1220703125,-0.9608447523422956,-0.1223181859797967,-0.2215643787957396,20.5,15.5625,-10.4375
233.0,0.42724609375,0.67138671875,-0.06103515625,-0.9625537888729514,-0.1218298898281808,-0.2237617114780114,21.1875,17.875,-14.6875
233.5,0.67138671875,0.54931640625,-0.30517578125,-0.9626758629108554,-0.1264687032685323,-0.2307199316385387,20.875,16.3125,-13.0
234.0,0.0,-0.1220703125,0.0,-0.9608447523422956,-0.1270790734580523,-0.228034302804651,20.5,16.3125,-14.6875
234.5,0.18310546875,0.0,0.42724609375,-0.9601123081148716,-0.1280556657612842,-0.227423932615131,20.875,15.9375,-11.25
235.0,-0.06103515625,0.244140625,-0.9765625,-0.9638966032898952,-0.119022186956389,-0.2347483748893704,20.875,14.4375,-16.8125
235.5,1.220703125,-0.1220703125,0.3662109375,-0.9586474196600238,-0.1361125522629474,-0.2304757835627308,19.8125,15.5625,-16.8125
236.0,14.58740234375,-12.26806640625,2.01416015625,-0.9658497878963592,-0.1156041138950773,-0.1745658742027039,21.5625,15.1875,-11.75
236.5,7.99560546875,3.90625,-1.0986328125,-0.9719534897915586,-0.1402630695516831,-0.1507614368114261,22.9375,13.0,-6.1875
237.0,0.18310546875,39.61181640625,4.8828125,-0.9642628254036072,-0.0915555284279915,-0.282357249671926,23.25,12.5625,-8.3125
237.5,1.89208984375,0.79345703125,1.15966796875,-0.9311807611316264,-0.0908230842005676,-0.3175145725882748,22.9375,13.0,-7.9375
238.0,-30.94482421875,7.568359375,-10.3759765625,-0.9474166081728568,-0.1325724051637318,-0.249519333475753,21.9375,13.6875,-10.875
238.5,7.080078125,-4.0283203125,4.2724609375,-0.9393597216711936,-0.1137730033265175,-0.2890713217566454,20.5,15.5625,-17.1875
239.0,6.28662109375,3.90625,9.033203125,-0.9225135044404432,-0.0482192449720755,-0.2338938566240425,21.1875,14.8125,-11.75
239.5,0.8544921875,-19.10400390625,-4.0283203125,-0.9923398541215248,-0.097781304361095,-0.1374553666798913,23.625,17.125,-7.9375
240.0,-0.1220703125,-2.86865234375,0.30517578125,-0.9859920041505172,-0.1176793725394451,-0.1131626331369975,23.625,14.4375,-8.75
240.5,-8.7890625,32.470703125,-2.3193359375,-0.9745170445875424,-0.1286660359508041,-0.2226630451368755,21.9375,12.1875,-15.5625
241.0,-9.8876953125,-6.04248046875,4.2724609375,-0.9480269783623768,-0.1051057466353343,-0.3079927976317637,22.9375,13.6875,-12.125
241.5,10.92529296875,1.64794921875,8.4228515625,-0.9807428205206458,-0.1340372936185796,-0.2098452711569567,21.9375,15.1875,-12.125
242.0,-16.11328125,5.92041015625,-1.46484375,-0.9310586870937224,-0.1430707724234748,-0.2738120670186468,20.875,15.1875,-16.4375
242.5,-0.67138671875,-0.91552734375,7.01904296875,-0.9720755638294626,-0.1444135868404187,-0.2122867519150364,22.9375,13.375,-9.1875
243.0,4.82177734375,1.46484375,-3.173828125,-0.9707327494125186,-0.1418500320444349,-0.2194891201513718,20.125,14.4375,-7.9375
243.5,-10.7421875,4.69970703125,1.40380859375,-0.9073763237403484,-0.0874050111392559,-0.3391216772972808,22.1875,15.5625,-10.0
244.0,-3.662109375,-3.662109375,-0.244140625,-0.9385052034058656,-0.1223181859797967,-0.2963957640308847,21.9375,14.0625,-7.9375
244.5,-1.0986328125,0.48828125,0.244140625,-0.935697500534074,-0.1178014465773491,-0.3018890957365642,22.9375,13.6875,-10.0
245.0,-0.732421875,0.42724609375,0.1220703125,-0.9408246101260416,-0.1162144840845973,-0.2941984313486129,21.9375,14.8125,-9.625
245.5,0.42724609375,0.30517578125,0.42724609375,-0.9420453505050812,-0.1140171514023255,-0.2989593188268685,21.9375,15.5625,-10.875
246.0,0.54931640625,0.67138671875,0.48828125,-0.9415570543534654,-0.1173131504257332,-0.3087252418591876,22.25,15.5625,-7.9375
246.5,0.1220703125,0.0,-0.1220703125,-0.9400921658986175,-0.1171910763878292,-0.3056733909115878,21.1875,14.8125,-9.625
247.0,0.42724609375,-0.06103515625,0.06103515625,-0.9435102389599292,-0.1135288552507095,-0.304330576494644,23.25,13.6875,-8.3125
247.5,-0.244140625,-0.48828125,-0.244140625,-0.935209204382458,-0.1170690023499252,-0.3066499832148198,22.25,14.0625,-13.4375
248.0,-0.18310546875,0.1220703125,0.06103515625,-0.9398480178228096,-0.1163365581225013,-0.3020111697744682,22.25,16.3125,-10.875
248.5,-0.244140625,0.48828125,-0.18310546875,-0.9403363139744256,-0.1171910763878292,-0.2979827265236366,23.9375,15.5625,-11.75
249.0,-0.1220703125,-0.1220703125,-0.1220703125,-0.9430219428083132,-0.1197546311838129,-0.2996917630542924,22.1875,15.1875,-11.75
249.5,0.0,-0.06103515625,0.244140625,-0.9419232764671772,-0.1146275215918454,-0.3024994659260842,22.9375,14.0625,-8.75
250.0,1.220703125,0.244140625,0.0,-0.9461958677938168,-0.1109653004547257,-0.3007904293954283,21.5625,15.9375,-7.9375
250.5,0.732421875,2.01416015625,-0.30517578125,-0.935819574571978,-0.119388409070101,-0.3109225745414594,22.25,16.3125,-8.3125
251.0,-0.18310546875,0.3662109375,-0.18310546875,-0.9322794274727624,-0.1241492965483565,-0.325083162938322,22.1875,15.5625,-8.3125
251.5,0.3662109375,0.06103515625,-0.30517578125,-0.9253212073122348,-0.1383098849452192,-0.3306985686819055,22.5625,14.4375,-9.625
252.0,-0.244140625,-0.1220703125,0.1220703125,-0.936429944761498,-0.1307412945951719,-0.314462721640675,21.1875,14.4375,-12.125
252.5,0.06103515625,0.0,0.244140625,-0.935087130344554,-0.1286660359508041,-0.3161717581713309,22.1875,16.3125,-10.0
253.0,0.244140625,0.18310546875,0.244140625,-0.9388714255195776,-0.1264687032685323,-0.3178807947019867,22.1875,14.0625,-10.0
253.5,-0.06103515625,-0.18310546875,0.6103515625,-0.9309366130558184,-0.1346476638080996,-0.3206884975737785,23.625,16.3125,-5.8125
254.0,2.38037109375,0.8544921875,0.67138671875,-0.9415570543534654,-0.119022186956389,-0.3003021332438124,21.9375,14.4375,-8.3125
254.5,0.06103515625,-0.54931640625,0.48828125,-0.9320352793969544,-0.1358684041871395,-0.314951017792291,21.9375,15.9375,-10.0
255.0,-0.3662109375,0.244140625,0.0,-0.9321573534348584,-0.1275673696096682,-0.314584795678579,20.5,16.6875,-7.4375
255.5,-0.244140625,0.30517578125,-0.18310546875,-0.9325235755485702,-0.1319620349742118,-0.3177587206640828,20.875,15.1875,-10.0
256.0,0.3662109375,0.06103515625,0.18310546875,-0.9331339457380902,-0.1325724051637318,-0.3226416821802423,21.9375,14.8125,-7.4375
256.5,0.30517578125,0.06103515625,-0.244140625,-0.93435468611713,-0.1245155186620685,-0.3171483504745628,20.5,14.4375,-11.25
257.0,0.6103515625,0.0,0.18310546875,-0.9319132053590504,-0.1318399609363078,-0.3241065706350902,20.5,15.5625,-11.25
257.5,9.765625,0.732421875,2.44140625,-0.9162877285073396,-0.1787163914914395,-0.3120212408825953,22.5625,15.5625,-11.75
258.0,-2.38037109375,-0.42724609375,-0.48828125,-0.9441206091494492,-0.1419721060823389,-0.2916348765526291,20.125,17.5,-7.0625
258.5,0.91552734375,-0.732421875,2.0751953125,-0.9513229773857844,-0.1264687032685323,-0.2844325083162938,20.875,16.6875,-8.75
259.0,-3.662109375,2.197265625,0.0,-0.9407025360881376,-0.141483809930723,-0.2949308755760368,20.5,15.5625,-9.625
259.5,10.19287109375,2.99072265625,4.638671875,-0.9319132053590504,-0.1350138859218115,-0.3022553178502762,22.5625,15.5625,-12.625
260.0,-0.30517578125,0.18310546875,-0.9765625,-0.9411908322397534,-0.1387981810968352,-0.2910245063631092,20.125,14.4375,-6.1875
260.5,-2.62451171875,2.0751953125,-1.40380859375,-0.9399700918607136,-0.1425824762718588,-0.3017670216986602,22.9375,15.5625,-12.125
261.0,2.0751953125,-1.46484375,1.28173828125,-0.9411908322397534,-0.1387981810968352,-0.293221839045381,22.1875,16.3125,-7.9375
261.5,-0.30517578125,-0.06103515625,0.30517578125,-0.9403363139744256,-0.1313516647846919,-0.2926114688558611,21.9375,17.5,-9.1875
262.0,-0.1220703125,-0.732421875,0.244140625,-0.9385052034058656,-0.1417279580065309,-0.2970061342204046,22.5625,17.125,-9.5625
262.5,-0.1220703125,0.48828125,0.06103515625,-0.9391155735953856,-0.1336710715048677,-0.2983489486373485,21.5625,15.5625,-10.0
263.0,0.0,0.30517578125,-0.18310546875,-0.9377727591784416,-0.1387981810968352,-0.3009125034333323,21.5625,16.6875,-10.5
263.5,-0.18310546875,0.1220703125,-0.18310546875,-0.9392376476332897,-0.1430707724234748,-0.2995696890163884,22.25,15.1875,-12.125
264.0,0.1220703125,-0.1220703125,0.18310546875,-0.93557542649617,-0.1398968474379711,-0.3026215399639881,22.5625,17.125,-8.75
264.5,-0.18310546875,-0.18310546875,-0.244140625,-0.9378948332163456,-0.1425824762718588,-0.2962736899929807,21.5625,14.8125,-10.875
265.0,0.0,-0.18310546875,0.30517578125,-0.9394817957090976,-0.140995513779107,-0.2987151707510605,21.9375,16.3125,-10.875
265.5,0.1220703125,-0.3662109375,0.0,-0.9396038697470016,-0.1385540330210272,-0.2984710226752525,22.9375,15.1875,-7.9375
266.0,-0.42724609375,0.244140625,0.18310546875,-0.936063722647786,-0.1446577349162267,-0.3005462813196203,21.9375,15.1875,-15.5625
266.5,-1.28173828125,-7.9345703125,1.8310546875,-0.9313028351695304,-0.1203650013733329,-0.3081148716696676,21.9375,14.8125,-9.1875
267.0,-2.3193359375,-1.0986328125,-1.28173828125,-0.9723197119052706,-0.1209753715628528,-0.2017883846552934,22.9375,13.375,-10.0
267.5,-9.58251953125,7.99560546875,0.06103515625,-0.9588915677358316,-0.1374553666798913,-0.1997131260109256,22.5625,15.1875,-8.3125
268.0,-7.01904296875,-6.40869140625,-0.30517578125,-0.9503463850825524,-0.1164586321604052,-0.3099459822382275,22.1875,13.6875,-13.4375
268.5,-2.74658203125,1.28173828125,-8.4228515625,-0.9254432813501388,-0.1449018829920346,-0.3785515915402692,22.25,13.6875,-12.125
269.0,-0.244140625,-5.06591796875,1.89208984375,-0.9502243110446486,-0.1198767052217169,-0.2628254036072878,23.625,9.1875,-11.25
269.5,26.42822265625,28.86962890625,-3.11279296875,-0.9049348429822688,-0.1796929837946714,-0.1776177251503036,22.625,-4.0,-10.875
270.0,18.49365234375,-2.74658203125,7.8125,-0.9277626880703148,-0.0598162785729545,-0.3556016724143193,23.25,-6.3125,-5.8125
270.5,60.05859375,0.244140625,24.71923828125,-0.9718314157536546,-0.0246589556566057,-0.2667317728202155,22.5625,-4.8125,-7.0625
271.0,24.0478515625,4.82177734375,6.77490234375,-0.9283730582598346,-0.1009552293465987,-0.347422711874752,22.25,3.4375,-14.6875
271.5,-9.1552734375,-0.18310546875,-0.18310546875,-0.912991729483932,-0.0732444227423932,-0.3900265511032441,21.5625,2.6875,-17.6875
272.0,-24.84130859375,-22.64404296875,-14.0380859375,-0.9531540879543444,-0.0196539201025421,-0.2979827265236366,22.1875,1.1875,-16.8125
272.5,-4.21142578125,-4.45556640625,3.7841796875,-0.9870906704916532,-0.0832544938505203,-0.1116977446821497,23.625,1.5625,-12.125
273.0,5.18798828125,1.953125,-0.79345703125,-0.9724417859431744,-0.1207312234870448,-0.1339152195806756,23.25,-2.125,-10.4375
273.5,-29.1748046875,23.681640625,0.42724609375,-0.9715872676778466,-0.1232947782830286,-0.1917783135471663,25.0,-1.0625,-8.75
274.0,14.6484375,1.3427734375,0.3662109375,-0.9808648945585496,0.0092776268807031,-0.2564775536362804,23.9375,0.4375,-14.6875
274.5,0.79345703125,-2.62451171875,2.13623046875,-0.945463423566393,0.0032959990234076,-0.3171483504745628,23.25,0.0625,-13.8125
275.0,-3.23486328125,-4.94384765625,-9.521484375,-0.9376506851405376,-0.0062257759331034,-0.3253273110141301,22.5625,3.4375,-12.625
275.5,8.056640625,7.38525390625,-0.54931640625,-0.9653614917447432,-0.118778038880581,-0.3265480513931699,23.25,0.8125,-15.0625
276.0,-1.52587890625,-0.42724609375,-5.18798828125,-0.9579149754325998,-0.1245155186620685,-0.2592852565080721,22.9375,1.1875,-14.3125
276.5,-6.591796875,-0.732421875,-1.89208984375,-0.9625537888729514,-0.1424604022339549,-0.205938901944029,25.0,2.6875,-13.4375
277.0,4.5166015625,-2.50244140625,1.03759765625,-0.976958525345622,-0.0765404217658009,-0.1873836481826227,25.0,1.5625,-12.625
277.5,20.6298828125,-2.5634765625,-10.80322265625,-0.9275185399945066,-0.1646778771324808,-0.2735679189428388,22.5625,-0.3125,-10.875
278.0,0.9765625,0.1220703125,-0.3662109375,-0.9515671254615924,-0.1330607013153477,-0.2415845210119937,21.1875,0.4375,-17.6875
278.5,2.685546875,0.6103515625,4.57763671875,-0.9671926023133032,-0.0806909390545365,-0.2338938566240425,20.875,-0.3125,-20.25
279.0,-6.40869140625,-22.705078125,8.60595703125,-0.9469283120212408,-0.0855739005706961,-0.2542802209540086,21.9375,0.8125,-17.6875
279.5,11.1083984375,-5.7373046875,-9.3994140625,-0.9946592608417004,-0.1130405590990936,-0.0827661976989043,23.625,4.1875,-14.25
280.0,0.67138671875,-0.54931640625,-0.42724609375,-0.9949034089175084,-0.1020538956877346,-0.0253913998840296,22.5625,1.1875,-12.125
280.5,-32.470703125,23.0712890625,4.33349609375,-0.9536423841059604,-0.1134067812128055,-0.4002807702871792,20.5,0.0625,-20.625
281.0,-5.859375,9.94873046875,2.99072265625,-0.957792901394696,-0.0463881344035157,-0.2838221381267738,20.5,0.4375,-18.0625
281.5,9.58251953125,-22.52197265625,2.99072265625,-0.9969786675618764,0.0004882961516159,-0.1461226233710745,24.3125,2.6875,-14.6875
282.0,-1.64794921875,7.6904296875,1.64794921875,-0.9863582262642292,-0.0733664967802972,-0.0396740623187963,18.75,11.8125,-14.25
282.5,-7.6904296875,15.44189453125,-3.173828125,-0.9861140781884212,-0.0271004364146855,-0.195196386608478,20.5,15.9375,-13.8125
283.0,-27.587890625,-17.27294921875,-13.24462890625,-0.9974669637134922,-0.0667744987334818,-0.1071810052797021,20.125,15.5625,-15.0625
283.5,-18.4326171875,-2.25830078125,-11.3525390625,-0.9581591235084078,-0.1859187597277748,-0.1701712088381603,20.875,11.4375,-15.5625
284.0,5.7373046875,0.732421875,2.01416015625,-0.9697561571092868,-0.1978820154423658,-0.1821344645527512,23.625,13.0,-13.8125
284.5,6.04248046875,1.220703125,9.521484375,-0.934720908230842,-0.2302316354869228,-0.2076479384746849,22.1875,11.8125,-15.5625
285.0,-15.7470703125,-2.74658203125,0.48828125,-0.9595019379253518,-0.0847193823053682,-0.140751365703299,22.5625,12.1875,-13.0
285.5,11.23046875,3.35693359375,15.380859375,-0.9430219428083132,-0.1245155186620685,-0.3031098361156041,21.5625,13.6875,-13.8125
286.0,11.41357421875,15.7470703125,1.8310546875,-0.9809869685964536,-0.0313730277413251,-0.2315744499038667,22.9375,11.8125,-12.125
286.5,1.708984375,2.01416015625,1.15966796875,-0.9599902340769676,-0.1025421918393505,-0.1981261635181737,21.5625,10.6875,-12.125
287.0,-3.96728515625,-7.568359375,17.9443359375,-1.0289620654927214,-0.0218512527848139,-0.2813806573686941,22.1875,11.4375,-13.8125
287.5,-5.43212890625,-21.42333984375,-3.5400390625,-0.9867244483779412,-0.1131626331369975,-0.1672414319284646,20.875,12.1875,-12.125
288.0,-15.31982421875,1.220703125,-1.64794921875,-1.0034485915707876,-0.0666524246955778,-0.2144840845973082,22.625,12.5625,-13.8125
288.5,1.5869140625,1.46484375,1.52587890625,-0.9710989715262308,-0.0997344889675588,-0.2037415692617572,22.5625,11.8125,-13.4375
289.0,0.1220703125,-0.18310546875,0.91552734375,-0.9653614917447432,-0.1066927091280861,-0.2136295663319803,22.25,13.6875,-16.4375
289.5,0.30517578125,-0.06103515625,-0.18310546875,-0.966704306161687,-0.1127964110232856,-0.2218085268715476,24.6875,12.5625,-10.875
290.0,0.1220703125,0.30517578125,-0.18310546875,-0.9609668263801996,-0.1093783379619739,-0.2236396374401074,22.25,13.6875,-10.875
290.5,-0.79345703125,-0.1220703125,-0.48828125,-0.9638966032898952,-0.1091341898861659,-0.2220526749473555,24.3125,11.4375,-13.8125
291.0,0.79345703125,0.06103515625,0.42724609375,-0.9651173436689352,-0.1088900418103579,-0.2249824518570513,22.5625,13.375,-15.9375
291.5,1.220703125,-3.11279296875,-2.13623046875,-0.9928281502731406,-0.1239051484725486,-0.1662648396252327,20.125,11.8125,-15.9375
292.0,-4.7607421875,-6.4697265625,8.60595703125,-0.9685354167302468,-0.0572527237769707,-0.282601397747734,21.1875,13.0,-14.25
292.5,9.58251953125,-27.40478515625,-2.197265625,-1.0145573290200507,-0.0672627948850978,-0.0467543565172277,22.5625,11.0625,-13.8125
293.0,-8.23974609375,1.5869140625,-0.06103515625,-0.979400006103702,-0.1344035157322916,-0.0664082766197698,22.25,11.4375,-14.25
293.5,12.3291015625,-1.15966796875,-4.57763671875,-0.9668263801995912,-0.097659230323191,-0.1887264625995666,20.5,12.1875,-15.0625
294.0,-2.99072265625,3.60107421875,-2.62451171875,-0.9621875667592394,-0.1480758079775384,-0.2052064577166051,22.5625,11.8125,-14.6875
294.5,-9.21630859375,-3.35693359375,5.67626953125,-0.9670705282753992,-0.1169469283120212,-0.195196386608478,22.25,11.8125,-13.0
295.0,13.3056640625,2.01416015625,-2.62451171875,-0.9851374858851892,-0.1098666341135898,-0.1484420300912503,21.5625,12.1875,-13.4375
295.5,-1.03759765625,-0.3662109375,0.67138671875,-0.9656056398205513,-0.1351359599597155,-0.1914120914334544,22.625,12.1875,-14.3125
296.0,-0.42724609375,0.06103515625,0.0,-0.9659718619342632,-0.130008850367748,-0.2015442365794854,21.1875,12.5625,-11.75
