time,LSHO_gyr_x,LSHO_gyr_y,LSHO_gyr_z,LSHO_acc_x,LSHO_acc_y,LSHO_acc_z,LSHO_mag_x,LSHO_mag_y,LSHO_mag_z
100.0,0.244140625,0.3662109375,-0.18310546875,0.2111880855739005,-0.4500869777520065,-0.8816187017426069,-15.0625,36.9375,16.125
100.5,0.0,0.1220703125,-0.3662109375,0.2099673451948606,-0.4437391277809991,-0.8854029969176306,-14.6875,36.125,16.125
101.0,-0.244140625,-0.42724609375,0.06103515625,0.2080141605883968,-0.4448377941221351,-0.8845484786523026,-16.125,35.0,13.75
101.5,0.18310546875,0.0,-0.1220703125,0.2102114932706686,-0.4421521652882473,-0.8849147007660146,-16.125,35.4375,16.5625
102.0,0.42724609375,0.30517578125,-0.06103515625,0.2133854182561723,-0.4430066835535752,-0.8825952940458388,-14.6875,35.0,12.5625
102.5,0.6103515625,-0.06103515625,0.244140625,0.2138737144077883,-0.4432508316293832,-0.8863795892208625,-13.6875,36.5625,13.375
103.0,0.0,-0.732421875,0.8544921875,0.2033753471480452,-0.4511856440931425,-0.8794213690603351,-10.875,36.5625,17.3125
103.5,0.67138671875,0.91552734375,-0.42724609375,0.2138737144077883,-0.4592425305948057,-0.8766136661885433,-12.625,35.4375,13.375
104.0,0.244140625,0.30517578125,0.18310546875,0.2115543076876125,-0.4620502334665975,-0.879787591174047,-13.3125,37.3125,16.125
104.5,-1.52587890625,8.23974609375,12.02392578125,0.2221747489852595,-0.5053865169225135,-0.8573259681997131,-16.125,35.75,14.5625
105.0,0.48828125,-1.0986328125,0.48828125,0.1680959501937925,-0.423596911526841,-0.8923612170781579,-15.0625,33.4375,13.75
105.5,0.244140625,-0.91552734375,-3.662109375,0.2182683797723319,-0.4411755729850154,-0.8934598834192938,-13.9375,36.9375,14.1875
106.0,-0.3662109375,-13.00048828125,-16.29638671875,0.1228064821314127,-0.4649800103762932,-0.86855677968688,-20.625,33.4375,15.375
106.5,-0.79345703125,-0.30517578125,-1.64794921875,0.1892147587511826,-0.4508194219794305,-0.89150669881283,-16.4375,36.125,11.4375
107.0,-2.8076171875,1.8310546875,-7.99560546875,0.1976378673665578,-0.4094363231299783,-0.9151890621662038,-11.875,38.5,14.9375
107.5,3.11279296875,-12.5732421875,5.9814453125,0.0915555284279915,-0.5133213293862727,-0.8679464094973601,-12.9375,35.4375,14.9375
108.0,-28.4423828125,16.29638671875,-23.8037109375,0.2358470412305063,-0.3761101107821894,-0.9001739555040131,-11.25,36.5625,15.75
108.5,-4.45556640625,-4.39453125,-4.39453125,0.3381450849940489,-0.4144413586840418,-0.8492690816980498,-13.3125,38.125,15.75
109.0,-5.7373046875,-17.63916015625,9.765625,0.0626239814447462,-0.4898831141087069,-0.8426770836512345,-12.25,37.3125,14.1875
109.5,-10.986328125,11.8408203125,11.8408203125,0.2114322336497085,-0.4908597064119388,-0.8935819574571978,-13.6875,37.75,14.5625
110.0,0.48828125,-0.42724609375,1.0986328125,0.1543015839106418,-0.4694967497787408,-0.8806421094393749,-11.875,36.5625,14.1875
110.5,0.18310546875,0.6103515625,-2.86865234375,0.1430707724234748,-0.4751121555223243,-0.8773461104159673,-12.25,36.9375,17.3125
111.0,0.30517578125,0.06103515625,0.18310546875,0.1562547685171056,-0.4704733420819727,-0.880031739249855,-12.25,36.5625,13.375
111.5,-0.244140625,-0.30517578125,-0.06103515625,0.1550340281380657,-0.4699850459303568,-0.8785668507950072,-12.25,35.4375,14.9375
112.0,0.06103515625,0.18310546875,0.244140625,0.1563768425550096,-0.4619281594286935,-0.8785668507950072,-12.9375,38.875,12.9375
112.5,0.06103515625,0.06103515625,-0.3662109375,0.1585741752372814,-0.4658345286416211,-0.881008331553087,-13.6875,36.5625,16.9375
113.0,-0.18310546875,-0.06103515625,-0.244140625,0.1562547685171056,-0.4644917142246773,-0.8849147007660146,-11.875,36.9375,14.9375
113.5,-0.06103515625,0.0,-0.18310546875,0.1550340281380657,-0.4605853450117496,-0.8872341074861904,-11.875,36.5625,14.1875
114.0,-0.06103515625,0.06103515625,0.06103515625,0.151860103152562,-0.4549699392681661,-0.8843043305764946,-14.3125,33.8125,16.125
114.5,0.42724609375,0.30517578125,-0.06103515625,0.1589403973509933,-0.4608294930875576,-0.8877224036378063,-12.25,36.9375,15.375
115.0,0.1220703125,0.0,-0.06103515625,0.1530808435316019,-0.4600970488601337,-0.8874782555619983,-12.625,37.3125,16.125
115.5,0.18310546875,0.18310546875,-0.79345703125,0.1562547685171056,-0.4618060853907895,-0.8836939603869747,-13.3125,36.125,16.125
116.0,0.1220703125,0.18310546875,-0.06103515625,0.1560106204412976,-0.4578997161778618,-0.8841822565385906,-10.5,37.3125,15.375
116.5,0.1220703125,-0.06103515625,-0.30517578125,0.151982177190466,-0.455946531571398,-0.8900418103579821,-13.6875,35.0,14.1875
117.0,0.48828125,0.06103515625,-0.244140625,0.1524704733420819,-0.4548478652302621,-0.8833277382732627,-17.8125,34.625,14.1875
117.5,0.18310546875,0.1220703125,-0.244140625,0.1538132877590258,-0.4581438642536699,-0.8886989959410383,-18.875,35.75,11.75
118.0,0.6103515625,0.42724609375,0.06103515625,0.1534470656453138,-0.4581438642536699,-0.8869899594103824,-13.9375,38.125,12.1875
118.5,0.48828125,0.30517578125,-0.1220703125,0.1561326944792016,-0.4620502334665975,-0.8868678853724784,-19.5625,35.4375,14.5625
119.0,-23.0712890625,5.126953125,-26.85546875,0.0932645649586474,-0.3875850703451643,-0.8567155980101931,-21.3125,31.875,15.375
119.5,4.94384765625,-5.37109375,4.8828125,0.2625812555314798,-0.3818475905636769,-0.8656270027771844,-22.375,33.8125,14.1875
120.0,22.5830078125,-18.49365234375,20.6298828125,0.2395092623676259,-0.5844904934842983,-0.8198492385631886,-22.0,32.6875,14.9375
120.5,-8.11767578125,7.50732421875,-6.53076171875,0.1364787743766594,-0.597796563615833,-0.7964110232856227,-11.875,38.5,15.375
121.0,-31.06689453125,-2.685546875,-28.25927734375,0.2915128025147251,-0.3178807947019867,-0.9276406140324106,-11.5625,39.25,8.3125
121.5,-4.0283203125,6.28662109375,-8.1787109375,0.2906582842493972,-0.379528183843501,-0.8884548478652302,-12.9375,39.25,12.5625
122.0,3.47900390625,0.18310546875,-3.23486328125,0.3836787011322367,-0.3418073061311685,-0.8763695181127353,-16.75,35.0,15.75
122.5,9.21630859375,-7.2021484375,7.8125,0.4115115817743461,-0.347422711874752,-0.8752708517715995,-12.625,37.75,13.375
123.0,15.80810546875,-1.77001953125,8.60595703125,0.0024414807580797,-0.5188146610919523,-0.7942136906033509,-12.25,38.875,14.9375
123.5,6.40869140625,-0.8544921875,4.69970703125,-0.0275887325663014,-0.5936460463270974,-0.815698721274453,-11.25,37.75,14.9375
124.0,-19.34814453125,29.11376953125,-17.76123046875,0.0712912381359294,-0.5732596819971313,-0.7406231879634999,-12.25,35.0,16.5625
124.5,-4.94384765625,11.29150390625,-11.41357421875,0.217169713431196,-0.4000366222113712,-0.9157994323557236,-11.25,37.3125,12.5625
125.0,-10.986328125,24.84130859375,-1.708984375,0.1638233588671529,-0.5193029572435682,-0.8681905575731681,-11.875,37.3125,15.375
125.5,-1.28173828125,-0.8544921875,-0.18310546875,0.1374553666798913,-0.4831690420239875,-0.8822290719321269,-12.625,35.4375,14.5625
126.0,0.30517578125,0.3662109375,0.48828125,0.1384319589831232,-0.4716940824610126,-0.8786889248329112,-13.6875,38.5,15.375
126.5,0.18310546875,0.18310546875,0.8544921875,0.1369670705282754,-0.4760887478255562,-0.8780785546433912,-12.25,37.75,13.375
127.0,1.03759765625,0.67138671875,-1.0986328125,0.1376995147556993,-0.4846339304788354,-0.8777123325296793,-14.3125,36.5625,14.5625
127.5,0.54931640625,-0.06103515625,-0.91552734375,0.1390423291726432,-0.4813379314554277,-0.8769798883022553,-12.625,36.9375,16.5625
128.0,0.0,0.06103515625,-0.1220703125,0.1417279580065309,-0.477553636280404,-0.880275887325663,-11.875,36.5625,16.125
128.5,0.06103515625,0.0,-0.42724609375,0.1362346263008514,-0.4769432660908841,-0.8764915921506393,-12.9375,38.125,14.5625
129.0,-0.244140625,-0.3662109375,-0.1220703125,0.1390423291726432,-0.478408154545732,-0.8818628498184149,-10.875,39.25,15.375
129.5,-0.244140625,-0.79345703125,-0.9765625,0.1352580339976195,-0.4714499343852046,-0.8869899594103824,-13.3125,35.75,14.9375
130.0,0.244140625,0.0,-0.18310546875,0.1403851435895871,-0.4760887478255562,-0.8824732200079348,-11.875,35.75,13.75
130.5,0.42724609375,0.244140625,0.1220703125,0.1355021820734275,-0.4747459334086123,-0.8823511459700308,-10.5,36.9375,15.75
131.0,-0.67138671875,-0.48828125,-0.48828125,0.1369670705282754,-0.478530228583636,-0.881252479628895,-11.875,38.125,13.75
131.5,0.1220703125,0.18310546875,-0.3662109375,0.1313516647846919,-0.4647358623004852,-0.8823511459700308,-13.3125,37.75,14.5625
132.0,0.6103515625,0.48828125,0.06103515625,0.1383098849452192,-0.4743797112949003,-0.8828394421216468,-13.3125,36.5625,13.75
132.5,-0.06103515625,0.0,-0.18310546875,0.1424604022339549,-0.4735251930295724,-0.880397961363567,-12.625,36.5625,16.5625
133.0,0.30517578125,-0.06103515625,-0.244140625,0.1394085512863551,-0.4694967497787408,-0.880886257515183,-13.9375,38.5,14.5625
133.5,0.42724609375,0.18310546875,0.3662109375,0.1402630695516831,-0.4736472670674764,-0.8819849238563189,-12.25,36.125,16.5625
134.0,0.244140625,0.1220703125,0.18310546875,0.1374553666798913,-0.4742576372569964,-0.8829615161595508,-12.25,37.75,12.9375
134.5,0.0,0.0,-0.48828125,0.1392864772484512,-0.4710837122714926,-0.880031739249855,-12.25,35.75,15.375
135.0,0.18310546875,-0.06103515625,-0.18310546875,0.1357463301492355,-0.4704733420819727,-0.8822290719321269,-10.875,38.5,13.375
135.5,0.0,0.0,-0.30517578125,0.1330607013153477,-0.466811120944853,-0.8899197363200781,-11.25,35.0,13.75
136.0,0.18310546875,0.18310546875,-0.1220703125,0.1396526993621631,-0.4680318613238929,-0.8830835901974547,-13.3125,36.9375,16.5625
136.5,0.1220703125,-0.244140625,-0.18310546875,0.1369670705282754,-0.4662007507553331,-0.8851588488418226,-12.25,37.75,12.9375
137.0,0.67138671875,0.244140625,-0.06103515625,0.1398968474379711,-0.4723044526505325,-0.8829615161595508,-12.625,36.125,15.375
137.5,0.48828125,0.42724609375,-0.1220703125,0.1423383281960509,-0.4743797112949003,-0.8832056642353587,-12.9375,37.3125,14.9375
138.0,0.0,-0.06103515625,-0.18310546875,0.1431928464613788,-0.4714499343852046,-0.8840601825006866,-12.625,36.9375,15.75
138.5,0.18310546875,0.18310546875,-0.30517578125,0.1374553666798913,-0.4713278603473006,-0.8834498123111667,-12.25,36.125,14.1875
139.0,0.244140625,0.18310546875,-0.42724609375,0.1402630695516831,-0.4713278603473006,-0.8849147007660146,-13.3125,37.3125,16.125
139.5,-0.30517578125,0.06103515625,-0.244140625,0.1453901791436506,-0.4745017853328043,-0.8836939603869747,-11.5625,40.5,12.9375
140.0,0.06103515625,-0.06103515625,-0.244140625,0.1394085512863551,-0.4718161564989166,-0.8849147007660146,-10.875,40.5,7.5
140.5,0.3662109375,0.06103515625,0.244140625,0.1376995147556993,-0.4691305276650288,-0.880275887325663,-18.875,37.3125,15.75
141.0,0.1220703125,-0.1220703125,-0.18310546875,0.1387981810968352,-0.4710837122714926,-0.8845484786523026,-19.1875,35.75,13.75
141.5,-0.1220703125,0.1220703125,-0.3662109375,0.141483809930723,-0.4715720084231086,-0.8844264046143986,-13.6875,37.75,12.1875
142.0,4.5166015625,-15.0146484375,-5.31005859375,0.2294991912594988,-0.5031891842402417,-0.8885769219031342,-13.3125,37.3125,12.5625
142.5,19.10400390625,-11.65771484375,11.474609375,-0.0356456190679647,-0.6295358134708701,-0.7593005157628101,-13.6875,37.75,16.9375
143.0,-25.93994140625,24.96337890625,-32.958984375,0.0494399853511154,-0.6405224768822291,-0.7810296945097202,-14.3125,36.9375,12.1875
143.5,-2.50244140625,12.87841796875,-22.03369140625,0.3104342783898434,-0.434095278786584,-0.8656270027771844,-10.875,38.5,14.1875
144.0,18.4326171875,-22.4609375,38.51318359375,0.1892147587511826,-0.5581225012970367,-0.8071535386211738,-8.0625,40.5,11.4375
144.5,-0.1220703125,-5.859375,6.9580078125,0.2553788872951445,-0.5731376079592273,-0.9062776573992126,-13.3125,35.75,13.375
145.0,1.64794921875,2.0751953125,-3.0517578125,0.1702932828760643,-0.4793847468489638,-0.8749046296578875,-11.5625,34.625,16.5625
145.5,5.7373046875,5.31005859375,4.08935546875,0.162358470412305,-0.5096591082491531,-0.8860133671071505,-19.1875,33.8125,15.75
146.0,0.48828125,0.244140625,1.0986328125,0.1512497329630421,-0.4826807458723716,-0.8766136661885433,-20.25,33.0,15.375
146.5,13.61083984375,-41.50390625,16.78466796875,0.0394299142429883,-0.5344401379436629,-0.8357188634907071,-22.375,33.4375,13.375
147.0,-0.42724609375,31.494140625,-7.32421875,-0.0953398236030152,-0.5820490127262185,-0.7633289590136417,-20.625,33.8125,14.9375
147.5,-0.42724609375,-15.5029296875,3.35693359375,0.2023987548448133,-0.5057527390362254,-0.8998077333903012,-20.625,33.4375,14.9375
148.0,-0.8544921875,-3.173828125,-18.798828125,0.1449018829920346,-0.4533829767754143,-0.8777123325296793,-21.625,35.0,14.1875
148.5,1.0986328125,6.7138671875,-20.5078125,0.3325296792504654,-0.3735465559862056,-0.9226355784783472,-21.0,34.625,14.9375
149.0,-2.0751953125,5.615234375,-2.50244140625,0.368907742545854,-0.3724478896450697,-0.8828394421216468,-22.0,33.0,14.1875
149.5,-3.47900390625,10.07080078125,9.521484375,0.4287240211188086,-0.3088473158970916,-0.9504684591204564,-21.0,34.625,16.125
150.0,-1.64794921875,-0.42724609375,0.79345703125,0.380382702108829,-0.3758659627063814,-0.858668782616657,-11.25,37.3125,12.9375
150.5,-0.3662109375,-0.1220703125,-0.6103515625,0.3720816675313577,-0.3702505569627979,-0.8674581133457442,-11.875,36.125,14.5625
151.0,0.18310546875,0.18310546875,0.06103515625,0.3707388531144139,-0.369518112735374,-0.8683126316110721,-14.6875,36.5625,12.9375
151.5,-1.953125,0.1220703125,3.41796875,0.3700064088869899,-0.3559678945280312,-0.8708761864070559,-13.9375,36.5625,15.375
152.0,0.18310546875,0.42724609375,-1.03759765625,0.369151890621662,-0.3608508560441908,-0.8725852229377117,-12.625,39.25,10.25
152.5,1.40380859375,1.953125,-1.8310546875,0.4093142490920743,-0.368907742545854,-0.869045075838496,-17.125,36.5625,16.9375
153.0,14.95361328125,-30.57861328125,19.287109375,0.0230719931638538,-0.4860988189336833,-0.7994628742332225,-18.875,35.75,14.5625
153.5,-3.60107421875,-13.916015625,7.8125,0.1652882473220008,-0.4829248939481795,-0.8747825556199835,-13.3125,36.5625,16.5625
154.0,5.615234375,0.42724609375,-3.23486328125,0.1612598040711691,-0.4880520035401471,-0.870021668141728,-13.9375,37.3125,14.1875
154.5,11.962890625,-10.6201171875,-11.3525390625,0.0421155430768761,-0.532242805261391,-0.8535416730246894,-16.125,36.5625,11.75
155.0,4.150390625,1.03759765625,5.37109375,0.0443128757591479,-0.6361278115176855,-0.7768791772209845,-13.9375,39.6875,11.0625
155.5,-11.16943359375,14.95361328125,-19.1650390625,0.217413861507004,-0.5078279976805933,-0.8531754509109775,-12.9375,36.125,14.9375
156.0,10.19287109375,0.06103515625,5.55419921875,0.2732016968291268,-0.4419080172124393,-0.8624530777916807,-13.6875,37.75,12.5625
156.5,24.71923828125,-24.5361328125,42.96875,0.2841883602404859,-0.4973296304208502,-0.9089632862331004,-15.0625,38.125,16.125
157.0,5.43212890625,11.90185546875,-2.25830078125,0.1075472273934141,-0.5243079927976317,-0.8570818201239051,-12.9375,37.75,13.75
157.5,4.21142578125,-6.7138671875,2.86865234375,0.2352366710409863,-0.4961088900418103,-0.8282723471785638,-12.9375,38.5,15.375
158.0,-5.4931640625,18.9208984375,16.9677734375,0.1159703360087893,-0.4493545335245826,-0.8280281991027558,-12.25,35.75,11.0625
158.5,-2.38037109375,0.1220703125,-2.44140625,0.1604052858058412,-0.4947660756248664,-0.8670918912320322,-14.3125,37.3125,13.375
159.0,-0.18310546875,-0.244140625,-1.15966796875,0.1552781762138737,-0.4813379314554277,-0.8739280373546556,-13.9375,36.9375,14.5625
159.5,-0.06103515625,-0.06103515625,-0.48828125,0.151982177190466,-0.478530228583636,-0.8762474440748313,-12.25,37.75,16.9375
160.0,-0.244140625,-0.42724609375,-0.1220703125,0.1499069185460982,-0.4734031189916684,-0.8771019623401594,-12.625,38.125,16.125
160.5,0.18310546875,0.1220703125,-0.18310546875,0.1549119541001617,-0.4757225257118442,-0.8758812219611194,-12.625,35.4375,15.375
161.0,0.0,-0.06103515625,-0.06103515625,0.1532029175695059,-0.4748680074465163,-0.880886257515183,-13.9375,38.125,16.125
161.5,0.30517578125,0.1220703125,-0.244140625,0.1541795098727378,-0.4737693411053804,-0.8783227027191992,-15.375,37.75,14.5625
162.0,0.0,-0.1220703125,-0.06103515625,0.1508835108493301,-0.4771874141666921,-0.8783227027191992,-13.6875,37.3125,14.5625
162.5,0.06103515625,0.1220703125,-0.30517578125,0.1501510666219062,-0.4731589709158604,-0.879909665211951,-13.9375,38.125,13.75
163.0,-0.1220703125,0.1220703125,-0.3662109375,0.1566209906308175,-0.4757225257118442,-0.8778344065675833,-14.3125,35.75,16.5625
163.5,0.18310546875,0.1220703125,0.0,0.151860103152562,-0.4732810449537644,-0.8760032959990234,-13.6875,39.6875,13.375
164.0,0.06103515625,0.1220703125,-0.30517578125,0.1510055848872341,-0.4714499343852046,-0.8782006286812952,-14.3125,37.75,15.375
164.5,0.42724609375,0.18310546875,-0.244140625,0.1461226233710745,-0.4691305276650288,-0.8785668507950072,-12.25,35.4375,12.1875
165.0,0.1220703125,0.06103515625,-0.244140625,0.1508835108493301,-0.4716940824610126,-0.8785668507950072,-12.625,36.9375,13.75
165.5,0.42724609375,0.18310546875,-0.18310546875,0.1503952146977141,-0.4734031189916684,-0.8836939603869747,-15.0625,36.5625,15.375
166.0,0.30517578125,0.18310546875,-0.1220703125,0.1511276589251381,-0.4727927488021485,-0.8817407757805109,-19.1875,35.0,14.1875
166.5,-0.244140625,0.06103515625,-0.3662109375,0.1546678060243537,-0.4735251930295724,-0.8817407757805109,-11.875,38.5,7.9375
167.0,0.30517578125,0.06103515625,-0.244140625,0.1510055848872341,-0.4707174901577807,-0.879909665211951,-14.3125,39.25,13.75
167.5,0.244140625,0.244140625,-0.1220703125,0.1529587694936979,-0.4685201574755089,-0.8822290719321269,-16.4375,36.9375,13.75
168.0,0.54931640625,0.18310546875,-0.06103515625,0.1499069185460982,-0.4745017853328043,-0.8818628498184149,-17.8125,36.9375,14.5625
168.5,0.244140625,0.06103515625,-0.06103515625,0.1495406964323862,-0.4685201574755089,-0.879787591174047,-14.6875,38.125,13.75
169.0,-17.822265625,-2.0751953125,-19.4091796875,0.1484420300912503,-0.4629047517319254,-0.8551286355174413,-15.75,39.25,14.9375
169.5,15.869140625,-4.21142578125,11.04736328125,0.2163151951658681,-0.4485000152592547,-0.8779564806054873,-13.9375,37.3125,14.9375
170.0,12.3291015625,-7.8125,16.845703125,0.0291756950590533,-0.5872981963560899,-0.7860347300637837,-17.125,36.5625,14.9375
170.5,-12.451171875,8.9111328125,-30.45654296875,0.2106997894222846,-0.5532395397808771,-0.8286385692922758,-15.0625,36.5625,14.1875
171.0,-1.953125,1.77001953125,3.41796875,0.2417065950498977,-0.4615619373149815,-0.8302255317850277,-15.375,35.75,13.375
171.5,0.0,-21.728515625,5.06591796875,0.2074037903988769,-0.4715720084231086,-0.8629413739432966,-15.0625,37.3125,15.375
172.0,-5.79833984375,11.65771484375,0.67138671875,0.1582079531235694,-0.5229651783806879,-0.8391369365520188,-16.125,37.75,14.1875
172.5,-2.50244140625,-3.173828125,1.0986328125,0.2146061586352122,-0.4798730430005798,-0.8757591479232154,-14.6875,34.625,14.9375
173.0,0.54931640625,0.1220703125,-0.91552734375,0.1944639423810541,-0.4569231238746299,-0.8755149998474074,-14.6875,37.3125,17.3125
173.5,-0.1220703125,-0.48828125,0.6103515625,0.1911679433576464,-0.4618060853907895,-0.8783227027191992,-15.0625,36.5625,14.1875
174.0,0.3662109375,-0.244140625,0.244140625,0.1914120914334544,-0.4598529007843256,-0.8767357402264473,-14.6875,37.3125,14.1875
174.5,5.37109375,12.39013671875,9.6435546875,0.1870174260689108,-0.5171056245612964,-0.8341319009979553,-14.6875,36.5625,15.75
175.0,1.0986328125,0.8544921875,1.5869140625,0.2122867519150364,-0.4633930478835413,-0.8719748527481918,-14.6875,38.875,11.4375
175.5,0.18310546875,0.18310546875,-0.54931640625,0.2153386028626361,-0.4662007507553331,-0.869655446028016,-15.0625,36.125,15.75
176.0,0.0,-0.06103515625,-0.06103515625,0.2158268990142521,-0.4626606036561174,-0.8723410748619037,-15.375,37.3125,17.6875
176.5,0.0,0.1220703125,-0.30517578125,0.217047639393292,-0.4620502334665975,-0.8709982604449599,-17.125,35.75,16.9375
177.0,0.0,0.1220703125,-0.42724609375,0.2213202307199316,-0.4643696401867733,-0.8707541123691519,-15.0625,35.4375,16.125
177.5,0.1220703125,0.06103515625,-0.3662109375,0.2182683797723319,-0.4593646046327097,-0.8744163335062716,-16.75,36.125,11.75
178.0,0.732421875,0.3662109375,-0.3662109375,0.2185125278481399,-0.4653462324900052,-0.868923001800592,-15.0625,35.4375,18.0625
178.5,0.06103515625,-0.18310546875,0.1220703125,0.2180242316965239,-0.4626606036561174,-0.8717307046723838,-14.6875,36.9375,14.1875
179.0,0.18310546875,0.1220703125,-0.48828125,0.217169713431196,-0.4621723075045015,-0.8720969267860957,-13.9375,36.5625,15.75
179.5,0.0,-0.06103515625,-0.30517578125,0.2203436384166997,-0.456434827723014,-0.8746604815820795,-14.6875,37.75,14.1875
180.0,0.18310546875,-0.30517578125,0.9765625,0.2222968230231635,-0.4586321604052858,-0.8761253700369274,-14.3125,36.5625,15.75
180.5,0.1220703125,0.06103515625,-0.30517578125,0.2203436384166997,-0.456678975798822,-0.8742942594683676,-17.125,36.5625,12.9375
181.0,0.18310546875,0.1220703125,-0.244140625,0.2221747489852595,-0.4596087527085177,-0.8736838892788477,-15.375,36.125,14.1875
181.5,0.42724609375,0.244140625,-0.3662109375,0.2225409710989715,-0.4620502334665975,-0.8731955931272317,-15.375,38.5,15.75
182.0,-0.06103515625,-0.18310546875,0.0,0.2236396374401074,-0.4586321604052858,-0.8725852229377117,-16.4375,36.9375,16.125
182.5,-0.1220703125,0.18310546875,-0.18310546875,0.2181463057344279,-0.456678975798822,-0.8777123325296793,-15.0625,35.75,12.5625
183.0,0.79345703125,0.732421875,-0.18310546875,0.2219306009094515,-0.4629047517319254,-0.8722190008239997,-15.75,36.9375,12.5625
183.5,0.244140625,0.0,-0.30517578125,0.2226630451368755,-0.4586321604052858,-0.8714865565965758,-16.4375,35.75,16.5625
184.0,-0.06103515625,-0.244140625,0.244140625,0.2164372692037721,-0.456556901760918,-0.8762474440748313,-13.9375,35.75,12.9375
184.5,0.244140625,0.244140625,-0.18310546875,0.2242500076296273,-0.4577776421399578,-0.8745384075441756,-14.6875,36.5625,14.5625
185.0,0.0,0.06103515625,-0.18310546875,0.2219306009094515,-0.4599749748222297,-0.8711203344828639,-13.9375,36.125,16.5625
185.5,-0.06103515625,-0.18310546875,-0.244140625,0.217535935544908,-0.4583880123294778,-0.8723410748619037,-16.4375,35.4375,11.75
186.0,0.18310546875,0.06103515625,-0.1220703125,0.2208319345683156,-0.4572893459883419,-0.8736838892788477,-14.6875,36.5625,13.75
186.5,0.30517578125,0.06103515625,-0.18310546875,0.2198553422650837,-0.456556901760918,-0.8720969267860957,-15.0625,36.5625,14.5625
187.0,-0.1220703125,-0.30517578125,-0.244140625,0.2222968230231635,-0.455946531571398,-0.8764915921506393,-11.875,37.3125,14.1875
187.5,0.1220703125,-0.06103515625,-0.244140625,0.2205877864925077,-0.455946531571398,-0.8741721854304636,-17.125,36.5625,17.3125
188.0,0.732421875,0.3662109375,-0.06103515625,0.2264473403118991,-0.4610736411633656,-0.8718527787102878,-14.6875,36.9375,12.9375
188.5,0.0,0.0,-0.18310546875,0.2226630451368755,-0.4586321604052858,-0.8727072969756157,-14.6875,35.75,13.375
189.0,0.0,-0.06103515625,-0.1220703125,0.2235175634022034,-0.4610736411633656,-0.8769798883022553,-15.75,37.3125,15.75
189.5,2.685546875,0.3662109375,0.06103515625,0.2273018585772271,-0.4756004516739402,-0.858546708578753,-13.9375,35.4375,16.9375
190.0,-1.03759765625,-0.6103515625,-0.732421875,0.2143620105594043,-0.4631488998077334,-0.8673360393078402,-15.0625,34.625,12.5625
190.5,0.0,0.91552734375,1.40380859375,0.23902096621601,-0.4614398632770775,-0.8840601825006866,-13.6875,36.9375,12.9375
191.0,0.3662109375,0.1220703125,-0.1220703125,0.2222968230231635,-0.4619281594286935,-0.8708761864070559,-13.6875,38.125,10.625
191.5,0.244140625,0.6103515625,0.0,0.2146061586352122,-0.4655903805658131,-0.8725852229377117,-12.9375,39.25,10.625
192.0,-0.1220703125,0.0,-0.732421875,0.2255928220465712,-0.4687643055513169,-0.8661152989288003,-19.9375,33.4375,14.9375
192.5,0.1220703125,0.18310546875,-0.1220703125,0.2198553422650837,-0.4609515671254616,-0.869533371990112,-20.25,34.625,14.9375
193.0,0.3662109375,0.06103515625,-0.3662109375,0.2233954893642994,-0.4591204565569017,-0.8669698171941282,-15.75,38.125,10.25
193.5,0.48828125,0.42724609375,-0.18310546875,0.2269356364635151,-0.4632709738456373,-0.8692892239143041,-15.75,36.125,10.625
194.0,0.244140625,0.244140625,0.0,0.2231513412884914,-0.4642475661488693,-0.8711203344828639,-19.5625,34.1875,13.75
194.5,-2.50244140625,-5.37109375,-8.1787109375,0.1893368327890865,-0.4531388286996063,-0.8570818201239051,-17.8125,33.8125,16.9375
195.0,22.76611328125,-7.2021484375,13.916015625,0.1054719687490463,-0.5804620502334666,-0.8305917538987396,-16.4375,36.9375,11.75
195.5,-32.3486328125,9.09423828125,-32.71484375,0.1724906155583361,-0.5637379070406201,-0.8597674489577929,-12.9375,38.125,12.1875
196.0,-4.57763671875,1.5869140625,-15.19775390625,0.380504776146733,-0.3932004760887478,-0.9045686208685568,-16.75,37.3125,15.375
196.5,20.44677734375,0.6103515625,13.24462890625,0.3075045014801477,-0.4569231238746299,-0.8949247718741417,-14.3125,35.0,12.1875
197.0,7.01904296875,-2.0751953125,11.41357421875,0.1567430646687215,-0.5794854579302346,-0.8178960539567247,-15.375,37.3125,13.75
197.5,-2.9296875,1.89208984375,-12.51220703125,0.1383098849452192,-0.4842677083651234,-0.8286385692922758,-16.4375,38.5,15.375
198.0,-7.2021484375,-3.47900390625,-4.150390625,0.249641407513657,-0.4196905423139134,-0.8669698171941282,-15.375,37.3125,12.1875
198.5,3.23486328125,2.62451171875,1.89208984375,0.2984710226752525,-0.3983275856807153,-0.8873561815240943,-17.8125,37.75,11.4375
199.0,18.6767578125,-10.6201171875,24.90234375,0.1796929837946714,-0.5133213293862727,-0.8397473067415387,-19.9375,33.8125,15.75
199.5,-13.73291015625,20.69091796875,-8.97216796875,0.119632557145909,-0.5385906552323985,-0.838038270210883,-15.0625,38.125,12.1875
200.0,-0.54931640625,-6.77490234375,-4.5166015625,0.2193670461134678,-0.4491103854487747,-0.8459730826746422,-14.3125,39.25,11.75
200.5,0.30517578125,0.18310546875,0.3662109375,0.2121646778771324,-0.4732810449537644,-0.8673360393078402,-19.5625,35.0,18.0625
