time,w,x,y,z
111.5,0.56842,-0.42075,-0.51974,-0.47956
112.0,0.56913,-0.42167,-0.51857,-0.47918
112.5,0.56829,-0.42146,-0.51883,-0.48009
113.0,0.56697,-0.42238,-0.51865,-0.48102
113.5,0.56615,-0.42301,-0.51846,-0.48164
114.0,0.56598,-0.42407,-0.51767,-0.48176
114.5,0.567,-0.42313,-0.51753,-0.48154
115.0,0.56677,-0.42358,-0.5175,-0.48144
115.5,0.56554,-0.42182,-0.5185,-0.48335
116.0,0.56582,-0.42197,-0.51796,-0.48348
116.5,0.56501,-0.42207,-0.51851,-0.48375
117.0,0.56533,-0.42115,-0.51937,-0.48325
117.5,0.56521,-0.4209,-0.51939,-0.48358
118.0,0.56722,-0.41967,-0.519,-0.48273
118.5,0.56821,-0.41866,-0.51901,-0.48243
119.0,0.4751,-0.40066,-0.50035,-0.60343
119.5,0.48411,-0.41595,-0.51483,-0.57259
120.0,0.52849,-0.45651,-0.56554,-0.43953
120.5,0.51692,-0.44507,-0.54422,-0.48873
121.0,0.36115,-0.46663,-0.50839,-0.628
121.5,0.33771,-0.44265,-0.49799,-0.66508
122.0,0.32395,-0.43925,-0.50569,-0.66831
122.5,0.34328,-0.46798,-0.52317,-0.62432
123.0,0.38409,-0.47682,-0.54204,-0.57589
123.5,0.39039,-0.49553,-0.53537,-0.56186
124.0,0.34772,-0.42785,-0.45167,-0.70207
124.5,0.32514,-0.37783,-0.43879,-0.74791
125.0,0.34502,-0.30879,-0.36631,-0.80745
125.5,0.34544,-0.31247,-0.36393,-0.80674
126.0,0.35358,-0.31003,-0.36497,-0.80368
126.5,0.36532,-0.30771,-0.36642,-0.79865
127.0,0.36412,-0.3029,-0.36961,-0.79956
127.5,0.3593,-0.30282,-0.37109,-0.80108
128.0,0.35846,-0.30366,-0.37008,-0.80161
128.5,0.36085,-0.30214,-0.3714,-0.8005
129.0,0.36409,-0.3025,-0.37213,-0.79856
129.5,0.35772,-0.30571,-0.37242,-0.80008
130.0,0.36104,-0.30434,-0.37401,-0.79836
130.5,0.36359,-0.3035,-0.37451,-0.79729
131.0,0.36488,-0.30426,-0.37452,-0.79641
131.5,0.3654,-0.30312,-0.37482,-0.79646
132.0,0.36877,-0.30079,-0.37584,-0.79532
132.5,0.36355,-0.30372,-0.37334,-0.79778
133.0,0.36496,-0.30312,-0.37478,-0.79669
133.5,0.36335,-0.30515,-0.37321,-0.79739
134.0,0.37043,-0.30274,-0.37509,-0.79416
134.5,0.36572,-0.30421,-0.37384,-0.79636
135.0,0.37181,-0.30161,-0.37655,-0.79325
135.5,0.37087,-0.30193,-0.3762,-0.79373
136.0,0.36601,-0.30403,-0.374,-0.79622
136.5,0.37055,-0.30272,-0.37633,-0.79351
137.0,0.36876,-0.3029,-0.37643,-0.79424
137.5,0.36902,-0.30163,-0.37646,-0.79459
138.0,0.36569,-0.30372,-0.37494,-0.79605
