time,w,x,y,z
546.5,0.02855,0.8158,0.25546,-0.5183
547.0,0.02688,0.81648,0.25482,-0.51764
547.5,0.02897,0.81608,0.2572,-0.51698
548.0,0.05772,0.79756,0.2773,-0.53288
548.5,0.09775,0.79403,0.31008,-0.51394
549.0,0.07595,0.79781,0.25901,-0.53942
549.5,0.07375,0.7993,0.26207,-0.53595
550.0,0.07282,0.77531,0.25018,-0.57559
550.5,0.07076,0.73773,0.27769,-0.61152
551.0,0.05984,0.73294,0.26214,-0.6251
551.5,0.06579,0.72935,0.26939,-0.62562
552.0,0.06607,0.75906,0.24326,-0.60048
552.5,0.09628,0.74855,0.23712,-0.61193
553.0,0.04171,0.76627,0.17021,-0.6185
553.5,0.04239,0.74717,0.1555,-0.64501
554.0,0.06749,0.76534,0.18948,-0.61165
554.5,0.055,0.77101,0.14099,-0.61882
555.0,0.05234,0.78458,0.1414,-0.60163
555.5,0.06491,0.78938,0.15277,-0.59126
556.0,0.09697,0.7637,0.19771,-0.60713
556.5,0.11011,0.7607,0.21152,-0.60393
557.0,0.11608,0.75633,0.21218,-0.60805
557.5,0.07277,0.77156,0.15603,-0.61271
558.0,0.05858,0.77696,0.1517,-0.6084
558.5,0.06013,0.77327,0.16075,-0.61062
559.0,0.09095,0.69361,0.16429,-0.69584
559.5,0.0873,0.68937,0.16366,-0.70044
560.0,0.09112,0.72286,0.14763,-0.66908
560.5,0.10914,0.77948,0.16027,-0.59603
561.0,0.14312,0.77768,0.18418,-0.58403
561.5,0.17045,0.76385,0.23326,-0.5774
562.0,0.18436,0.75409,0.26677,-0.57138
562.5,0.17212,0.75624,0.26551,-0.57291
563.0,0.19358,0.75855,0.29579,-0.54766
563.5,0.19768,0.75088,0.30406,-0.55217
564.0,0.18775,0.75686,0.28714,-0.55652
564.5,0.15826,0.73736,0.24857,-0.60814
565.0,0.13654,0.75447,0.22287,-0.60229
565.5,0.13999,0.75892,0.22655,-0.59445
566.0,0.16424,0.75288,0.27377,-0.57582
566.5,0.17405,0.70128,0.27427,-0.63489
567.0,0.18183,0.67331,0.27848,-0.66054
567.5,0.1906,0.68058,0.2858,-0.64734
568.0,0.19685,0.67096,0.32595,-0.63648
568.5,0.1635,0.68416,0.31057,-0.63954
569.0,0.1612,0.70701,0.27906,-0.62972
569.5,0.15403,0.7165,0.26986,-0.62476
570.0,0.14798,0.72191,0.266,-0.62165
570.5,0.14133,0.72835,0.26349,-0.61673
571.0,0.13274,0.7328,0.25464,-0.61709
571.5,0.14755,0.72661,0.27037,-0.61435
572.0,0.14923,0.73476,0.26669,-0.60579
572.5,0.14726,0.73691,0.25899,-0.607
573.0,0.13398,0.75826,0.25222,-0.5863
573.5,0.16584,0.74259,0.27216,-0.5893
574.0,0.20232,0.71344,0.32942,-0.58474
574.5,0.17719,0.72374,0.297,-0.5974
575.0,0.2,0.7123,0.28942,-0.60757
575.5,0.21735,0.70565,0.30401,-0.60221
576.0,0.21481,0.67289,0.30777,-0.63769
576.5,0.20326,0.6993,0.32418,-0.60405
577.0,0.19513,0.69418,0.29391,-0.62765
577.5,0.1926,0.70176,0.29583,-0.61901
578.0,0.17622,0.70268,0.28717,-0.62687
578.5,0.18281,0.71701,0.31269,-0.59581
579.0,0.15646,0.74792,0.29095,-0.57601
579.5,0.17175,0.73928,0.26926,-0.59307
580.0,0.17351,0.69467,0.25769,-0.64906
580.5,0.1682,0.70665,0.2535,-0.63902
581.0,0.18289,0.73624,0.27703,-0.58999
581.5,0.23761,0.73513,0.2899,-0.56516
582.0,0.22688,0.73055,0.27025,-0.58485
582.5,0.21095,0.73158,0.27211,-0.58865
583.0,0.20446,0.75698,0.30612,-0.54019
583.5,0.18869,0.76285,0.29194,-0.54543
584.0,0.17092,0.76152,0.27635,-0.56105
584.5,0.16135,0.76011,0.26798,-0.56977
585.0,0.15918,0.69556,0.26271,-0.64986
585.5,0.20033,0.68531,0.29001,-0.63751
586.0,0.13908,0.75905,0.3083,-0.5568
586.5,0.12919,0.76977,0.28068,-0.5588
587.0,0.10545,0.77785,0.26094,-0.56214
587.5,0.14452,0.76528,0.32152,-0.53895
588.0,0.12659,0.76917,0.28009,-0.56055
588.5,0.12078,0.76136,0.23674,-0.59162
589.0,0.13487,0.7591,0.24127,-0.58959
589.5,0.15511,0.69522,0.23137,-0.66298
590.0,0.14488,0.73416,0.25151,-0.6141
590.5,0.12745,0.71604,0.19134,-0.65941
591.0,0.12156,0.73036,0.1886,-0.64536
591.5,0.12287,0.68189,0.19462,-0.69455
592.0,0.11214,0.70229,0.18314,-0.67893
592.5,0.11339,0.70645,0.21731,-0.66417
593.0,-0.05634,0.76538,0.05798,-0.63938
593.5,-0.0893,0.77603,0.06449,-0.62125
594.0,-0.06825,0.79791,0.05375,-0.59671
594.5,0.03788,0.814,0.10922,-0.56975
595.0,0.09823,0.79826,0.19315,-0.56242
595.5,0.16629,0.75744,0.30009,-0.55606
596.0,0.12081,0.78431,0.26144,-0.54978
596.5,0.1193,0.78014,0.27834,-0.54766
597.0,0.10314,0.76991,0.25539,-0.5759
597.5,0.12146,0.78216,0.25399,-0.55608
598.0,0.14707,0.75506,0.2024,-0.60637
598.5,0.17042,0.68883,0.21268,-0.67208
599.0,0.20304,0.75951,0.28383,-0.54966
599.5,0.153,0.77857,0.2615,-0.54988
